,chrom_presence,location
Ebacter_C92848,0.01818181818181818,plasmid
Ebacter_C51921,1.0,chrom
Ebacter_C85580,1.0,chrom
Ebacter_C8797,1.0,chrom
Ebacter_C118134,1.0,chrom
Ebacter_C94293,0.9931506849315068,chrom
Ebacter_C17013,1.0,chrom
Ebacter_C47458,1.0,chrom
Ebacter_C114599,1.0,chrom
Ebacter_C9887,0.9978070175438597,chrom
Ebacter_C41374,0.9963369963369964,chrom
Ebacter_C13509,1.0,chrom
Ebacter_C45593,1.0,chrom
Ebacter_C119496,0.3221476510067114,plasmid
Ebacter_C69911,1.0,chrom
Ebacter_C39794,1.0,chrom
Ebacter_C37156,0.9977272727272727,chrom
Ebacter_C65186,1.0,chrom
Ebacter_C58244,0.9583333333333334,chrom
Ebacter_C5249,1.0,chrom
Ebacter_C45860,0.05785123966942149,plasmid
Ebacter_C9141,1.0,chrom
Ebacter_C120700,1.0,chrom
Ebacter_C56304,1.0,chrom
Ebacter_C109851,1.0,chrom
Ebacter_C62313,1.0,chrom
Ebacter_C23680,0.9903846153846154,chrom
Ebacter_C4805,1.0,chrom
Ebacter_C28559,1.0,chrom
Ebacter_C86436,1.0,chrom
Ebacter_C75183,0.05263157894736842,plasmid
Ebacter_C110321,1.0,chrom
Ebacter_C55606,1.0,chrom
Ebacter_C29986,1.0,chrom
Ebacter_C69064,1.0,chrom
Ebacter_C103877,0.03278688524590164,plasmid
Ebacter_C31523,0.9850746268656716,chrom
Ebacter_C17840,1.0,chrom
Ebacter_C48333,1.0,chrom
Ebacter_C10705,0.19444444444444445,plasmid
Ebacter_C41149,0.5333333333333333,chrom
Ebacter_C82257,1.0,chrom
Ebacter_C128308,0.997093023255814,chrom
Ebacter_C34413,1.0,chrom
Ebacter_C89122,1.0,chrom
Ebacter_C14026,1.0,chrom
Ebacter_C89130,0.98989898989899,chrom
Ebacter_C83105,1.0,chrom
Ebacter_C53612,1.0,chrom
Ebacter_C128276,0.375,plasmid
Ebacter_C33349,1.0,chrom
Ebacter_C84784,1.0,chrom
Ebacter_C40252,1.0,chrom
Ebacter_C28088,1.0,chrom
Ebacter_C88669,0.9841269841269841,chrom
Ebacter_C36220,1.0,chrom
Ebacter_C5331,1.0,chrom
Ebacter_C23337,1.0,chrom
Ebacter_C66612,0.9836065573770492,chrom
Ebacter_C85617,0.9508196721311475,chrom
Ebacter_C46319,1.0,chrom
Ebacter_C97610,1.0,chrom
Ebacter_C91332,1.0,chrom
Ebacter_C90853,0.9850746268656716,chrom
Ebacter_C5453,0.9974811083123426,chrom
Ebacter_C27309,0.04838709677419355,plasmid
Ebacter_C11335,1.0,chrom
Ebacter_C97802,1.0,chrom
Ebacter_C31915,1.0,chrom
Ebacter_C33462,1.0,chrom
Ebacter_C73535,1.0,chrom
Ebacter_C76275,1.0,chrom
Ebacter_C3542,1.0,chrom
Ebacter_C55310,1.0,chrom
Ebacter_C27579,1.0,chrom
Ebacter_C81611,1.0,chrom
Ebacter_C27001,1.0,chrom
Ebacter_C113958,1.0,chrom
Ebacter_C91014,0.997716894977169,chrom
Ebacter_C113367,1.0,chrom
Ebacter_C45135,1.0,chrom
Ebacter_C106211,1.0,chrom
Ebacter_C79872,0.925,chrom
Ebacter_C65172,1.0,chrom
Ebacter_C81739,1.0,chrom
Ebacter_C42845,0.5897435897435898,chrom
Ebacter_C8495,1.0,chrom
Ebacter_C14640,1.0,chrom
Ebacter_C38589,0.31141868512110726,plasmid
Ebacter_C36386,1.0,chrom
Ebacter_C21697,0.9951219512195122,chrom
Ebacter_C75857,1.0,chrom
Ebacter_C109168,0.05042016806722689,plasmid
Ebacter_C84329,1.0,chrom
Ebacter_C19922,0.02857142857142857,plasmid
Ebacter_C42590,1.0,chrom
Ebacter_C79062,0.075,plasmid
Ebacter_C89133,1.0,chrom
Ebacter_C118335,0.984375,chrom
Ebacter_C45065,0.9894736842105263,chrom
Ebacter_C38178,1.0,chrom
Ebacter_C27277,1.0,chrom
Ebacter_C34757,1.0,chrom
Ebacter_C126156,1.0,chrom
Ebacter_C29890,0.9978070175438597,chrom
Ebacter_C65933,1.0,chrom
Ebacter_C40470,0.9814814814814815,chrom
Ebacter_C109728,0.031007751937984496,plasmid
Ebacter_C22445,1.0,chrom
Ebacter_C21395,0.997737556561086,chrom
Ebacter_C43656,0.9846153846153847,chrom
Ebacter_C88686,0.9866666666666667,chrom
Ebacter_C70228,1.0,chrom
Ebacter_C1387,0.9807692307692307,chrom
Ebacter_C905,1.0,chrom
Ebacter_C14118,0.9962825278810409,chrom
Ebacter_C48821,1.0,chrom
Ebacter_C95744,0.05737704918032787,plasmid
Ebacter_C93799,0.9973821989528796,chrom
Ebacter_C3493,0.9971428571428571,chrom
Ebacter_C66326,0.0,plasmid
Ebacter_C91829,0.04950495049504951,plasmid
Ebacter_C6527,0.9944444444444445,chrom
Ebacter_C16328,0.9957627118644068,chrom
Ebacter_C95246,1.0,chrom
Ebacter_C34379,1.0,chrom
Ebacter_C27922,0.04,plasmid
Ebacter_C128322,1.0,chrom
Ebacter_C9455,0.9736842105263158,chrom
Ebacter_C44864,1.0,chrom
Ebacter_C30820,1.0,chrom
Ebacter_C8570,1.0,chrom
Ebacter_C39573,1.0,chrom
Ebacter_C98375,1.0,chrom
Ebacter_C96277,0.9864864864864865,chrom
Ebacter_C121090,1.0,chrom
Ebacter_C1256,1.0,chrom
Ebacter_C115052,1.0,chrom
Ebacter_C33844,1.0,chrom
Ebacter_C27548,1.0,chrom
Ebacter_C39782,1.0,chrom
Ebacter_C25411,0.9963235294117647,chrom
Ebacter_C917,1.0,chrom
Ebacter_C42037,1.0,chrom
Ebacter_C78976,1.0,chrom
Ebacter_C85578,0.6666666666666666,chrom
Ebacter_C32116,0.9887640449438202,chrom
Ebacter_C73929,0.9772727272727273,chrom
Ebacter_C87186,1.0,chrom
Ebacter_C73160,1.0,chrom
Ebacter_C2230,1.0,chrom
Ebacter_C43678,1.0,chrom
Ebacter_C36974,1.0,chrom
Ebacter_C92074,1.0,chrom
Ebacter_C30654,0.9957264957264957,chrom
Ebacter_C96855,1.0,chrom
Ebacter_C19126,1.0,chrom
Ebacter_C103984,1.0,chrom
Ebacter_C5081,0.9714285714285714,chrom
Ebacter_C39783,0.9977272727272727,chrom
Ebacter_C110979,0.6060606060606061,chrom
Ebacter_C34018,1.0,chrom
Ebacter_C53595,0.42857142857142855,plasmid
Ebacter_C17189,0.19148936170212766,plasmid
Ebacter_C28071,1.0,chrom
Ebacter_C16621,1.0,chrom
Ebacter_C85576,0.9850746268656716,chrom
Ebacter_C55792,1.0,chrom
Ebacter_C14857,0.9951690821256038,chrom
Ebacter_C15030,1.0,chrom
Ebacter_C2349,0.9962962962962963,chrom
Ebacter_C13233,0.9978118161925602,chrom
Ebacter_C4597,0.9939393939393939,chrom
Ebacter_C57186,1.0,chrom
Ebacter_C61745,1.0,chrom
Ebacter_C13513,0.21568627450980393,plasmid
Ebacter_C42833,0.9838709677419355,chrom
Ebacter_C15248,1.0,chrom
Ebacter_C17278,1.0,chrom
Ebacter_C56565,0.9714285714285714,chrom
Ebacter_C24440,0.07647058823529412,plasmid
Ebacter_C36687,0.9978070175438597,chrom
Ebacter_C3862,1.0,chrom
Ebacter_C56995,1.0,chrom
Ebacter_C89702,1.0,chrom
Ebacter_C2736,1.0,chrom
Ebacter_C98866,0.9924242424242424,chrom
Ebacter_C14884,1.0,chrom
Ebacter_C14578,0.9970588235294118,chrom
Ebacter_C11415,1.0,chrom
Ebacter_C101141,0.9882352941176471,chrom
Ebacter_C39565,0.9841269841269841,chrom
Ebacter_C33045,1.0,chrom
Ebacter_C51780,1.0,chrom
Ebacter_C55993,1.0,chrom
Ebacter_C5003,1.0,chrom
Ebacter_C118353,1.0,chrom
Ebacter_C39408,0.6979166666666666,chrom
Ebacter_C72458,0.9977827050997783,chrom
Ebacter_C39566,0.9850746268656716,chrom
Ebacter_C2436,1.0,chrom
Ebacter_C26980,1.0,chrom
Ebacter_C18860,0.9949238578680203,chrom
Ebacter_C11427,1.0,chrom
Ebacter_C21251,0.9921259842519685,chrom
Ebacter_C42600,0.08333333333333333,plasmid
Ebacter_C86838,1.0,chrom
Ebacter_C87047,1.0,chrom
Ebacter_C3038,1.0,chrom
Ebacter_C78598,1.0,chrom
Ebacter_C12398,1.0,chrom
Ebacter_C85968,0.9977973568281938,chrom
Ebacter_C9129,1.0,chrom
Ebacter_C40023,1.0,chrom
Ebacter_C75863,1.0,chrom
Ebacter_C125266,1.0,chrom
Ebacter_C73413,0.8666666666666667,chrom
Ebacter_C9658,1.0,chrom
Ebacter_C39537,1.0,chrom
Ebacter_C30227,0.9977116704805492,chrom
Ebacter_C13873,1.0,chrom
Ebacter_C25988,0.9948051948051948,chrom
Ebacter_C34010,0.9971014492753624,chrom
Ebacter_C96307,1.0,chrom
Ebacter_C36545,1.0,chrom
Ebacter_C14378,0.9938650306748467,chrom
Ebacter_C91328,1.0,chrom
Ebacter_C44325,1.0,chrom
Ebacter_C73140,1.0,chrom
Ebacter_C8994,0.9966216216216216,chrom
Ebacter_C61307,1.0,chrom
Ebacter_C18756,0.01818181818181818,plasmid
Ebacter_C27458,1.0,chrom
Ebacter_C2622,1.0,chrom
Ebacter_C44060,1.0,chrom
Ebacter_C33234,1.0,chrom
Ebacter_C63447,1.0,chrom
Ebacter_C67971,1.0,chrom
Ebacter_C116176,1.0,chrom
Ebacter_C93332,1.0,chrom
Ebacter_C41449,0.9973753280839895,chrom
Ebacter_C38335,1.0,chrom
Ebacter_C67480,1.0,chrom
Ebacter_C104461,1.0,chrom
Ebacter_C44571,1.0,chrom
Ebacter_C43308,1.0,chrom
Ebacter_C21925,1.0,chrom
Ebacter_C29269,1.0,chrom
Ebacter_C26896,1.0,chrom
Ebacter_C45050,0.9917355371900827,chrom
Ebacter_C9771,1.0,chrom
Ebacter_C108585,1.0,chrom
Ebacter_C127788,0.9901960784313726,chrom
Ebacter_C56015,1.0,chrom
Ebacter_C11283,1.0,chrom
Ebacter_C97407,1.0,chrom
Ebacter_C29409,1.0,chrom
Ebacter_C92350,0.0603448275862069,plasmid
Ebacter_C46244,1.0,chrom
Ebacter_C10485,1.0,chrom
Ebacter_C32879,1.0,chrom
Ebacter_C109736,1.0,chrom
Ebacter_C43697,1.0,chrom
Ebacter_C7450,1.0,chrom
Ebacter_C17802,0.9932885906040269,chrom
Ebacter_C14268,1.0,chrom
Ebacter_C77941,1.0,chrom
Ebacter_C19597,1.0,chrom
Ebacter_C24052,1.0,chrom
Ebacter_C3178,1.0,chrom
Ebacter_C35675,1.0,chrom
Ebacter_C56453,1.0,chrom
Ebacter_C36581,1.0,chrom
Ebacter_C44550,0.0390625,plasmid
Ebacter_C30618,1.0,chrom
Ebacter_C28440,1.0,chrom
Ebacter_C68243,0.9966555183946488,chrom
Ebacter_C24978,0.8333333333333334,chrom
Ebacter_C46632,1.0,chrom
Ebacter_C10239,1.0,chrom
Ebacter_C83395,0.15492957746478872,plasmid
Ebacter_C5084,1.0,chrom
Ebacter_C17386,1.0,chrom
Ebacter_C18819,1.0,chrom
Ebacter_C25985,1.0,chrom
Ebacter_C72927,0.9963898916967509,chrom
Ebacter_C108867,1.0,chrom
Ebacter_C3264,0.034482758620689655,plasmid
Ebacter_C104199,1.0,chrom
Ebacter_C101561,0.032,plasmid
Ebacter_C76701,1.0,chrom
Ebacter_C16922,1.0,chrom
Ebacter_C76848,0.9791666666666666,chrom
Ebacter_C79291,0.9354838709677419,chrom
Ebacter_C7221,1.0,chrom
Ebacter_C106758,1.0,chrom
Ebacter_C100555,0.8478260869565217,chrom
Ebacter_C13648,0.9977426636568849,chrom
Ebacter_C62237,0.064,plasmid
Ebacter_C39563,1.0,chrom
Ebacter_C87629,1.0,chrom
Ebacter_C77103,0.5245901639344263,chrom
Ebacter_C6812,1.0,chrom
Ebacter_C18157,1.0,chrom
Ebacter_C42085,1.0,chrom
Ebacter_C52690,1.0,chrom
Ebacter_C8224,1.0,chrom
Ebacter_C1766,1.0,chrom
Ebacter_C82709,1.0,chrom
Ebacter_C60297,0.9523809523809523,chrom
Ebacter_C23423,0.9841269841269841,chrom
Ebacter_C8270,0.997275204359673,chrom
Ebacter_C16476,0.05128205128205128,plasmid
Ebacter_C90855,1.0,chrom
Ebacter_C88677,1.0,chrom
Ebacter_C19076,0.9962121212121212,chrom
Ebacter_C63206,1.0,chrom
Ebacter_C12188,1.0,chrom
Ebacter_C27745,0.9950738916256158,chrom
Ebacter_C61480,1.0,chrom
Ebacter_C16068,0.0,plasmid
Ebacter_C47202,1.0,chrom
Ebacter_C18614,1.0,chrom
Ebacter_C18125,1.0,chrom
Ebacter_C31191,1.0,chrom
Ebacter_C1314,1.0,chrom
Ebacter_C9268,1.0,chrom
Ebacter_C9406,0.9973684210526316,chrom
Ebacter_C4089,1.0,chrom
Ebacter_C111634,0.0,plasmid
Ebacter_C3883,1.0,chrom
Ebacter_C106157,1.0,chrom
Ebacter_C4151,1.0,chrom
Ebacter_C3641,1.0,chrom
Ebacter_C69104,1.0,chrom
Ebacter_C40924,1.0,chrom
Ebacter_C125864,1.0,chrom
Ebacter_C77991,0.9972677595628415,chrom
Ebacter_C90071,0.0,plasmid
Ebacter_C68187,1.0,chrom
Ebacter_C3714,1.0,chrom
Ebacter_C5306,0.9963898916967509,chrom
Ebacter_C52975,1.0,chrom
Ebacter_C38838,1.0,chrom
Ebacter_C95243,1.0,chrom
Ebacter_C63202,0.13333333333333333,plasmid
Ebacter_C38122,1.0,chrom
Ebacter_C20242,1.0,chrom
Ebacter_C64082,0.9967320261437909,chrom
Ebacter_C27999,1.0,chrom
Ebacter_C29939,1.0,chrom
Ebacter_C51506,0.0,plasmid
Ebacter_C38329,1.0,chrom
Ebacter_C42310,1.0,chrom
Ebacter_C75043,1.0,chrom
Ebacter_C34658,0.9974811083123426,chrom
Ebacter_C37882,0.07894736842105263,plasmid
Ebacter_C29837,0.9978118161925602,chrom
Ebacter_C34385,0.125,plasmid
Ebacter_C27991,1.0,chrom
Ebacter_C20903,0.6215277777777778,chrom
Ebacter_C75007,1.0,chrom
Ebacter_C90484,0.022222222222222223,plasmid
Ebacter_C17168,1.0,chrom
Ebacter_C125562,0.9841269841269841,chrom
Ebacter_C44119,1.0,chrom
Ebacter_C91533,1.0,chrom
Ebacter_C13003,0.9976744186046511,chrom
Ebacter_C67112,0.06382978723404255,plasmid
Ebacter_C8113,0.996415770609319,chrom
Ebacter_C100502,0.0,plasmid
Ebacter_C28518,1.0,chrom
Ebacter_C11380,1.0,chrom
Ebacter_C87285,0.0,plasmid
Ebacter_C25125,0.9976415094339622,chrom
Ebacter_C23217,1.0,chrom
Ebacter_C36967,0.9838709677419355,chrom
Ebacter_C50372,1.0,chrom
Ebacter_C15537,1.0,chrom
Ebacter_C6911,0.038461538461538464,plasmid
Ebacter_C79980,0.7377049180327869,chrom
Ebacter_C61844,1.0,chrom
Ebacter_C17054,0.972972972972973,chrom
Ebacter_C90854,1.0,chrom
Ebacter_C46083,0.9838709677419355,chrom
Ebacter_C49456,1.0,chrom
Ebacter_C17601,1.0,chrom
Ebacter_C17137,1.0,chrom
Ebacter_C80888,1.0,chrom
Ebacter_C89774,1.0,chrom
Ebacter_C42101,0.0,plasmid
Ebacter_C25995,1.0,chrom
Ebacter_C68247,0.046511627906976744,plasmid
Ebacter_C94743,1.0,chrom
Ebacter_C42013,1.0,chrom
Ebacter_C84740,1.0,chrom
Ebacter_C95117,0.0,plasmid
Ebacter_C54215,1.0,chrom
Ebacter_C112905,1.0,chrom
Ebacter_C15959,1.0,chrom
Ebacter_C5046,1.0,chrom
Ebacter_C13004,1.0,chrom
Ebacter_C16753,1.0,chrom
Ebacter_C8062,0.9977220956719818,chrom
Ebacter_C26700,1.0,chrom
Ebacter_C106148,0.9803921568627451,chrom
Ebacter_C21030,0.9978213507625272,chrom
Ebacter_C3279,1.0,chrom
Ebacter_C14247,1.0,chrom
Ebacter_C40685,1.0,chrom
Ebacter_C9329,1.0,chrom
Ebacter_C125603,0.9941860465116279,chrom
Ebacter_C14409,0.9468085106382979,chrom
Ebacter_C32243,1.0,chrom
Ebacter_C90256,0.9777777777777777,chrom
Ebacter_C115040,0.996742671009772,chrom
Ebacter_C48311,1.0,chrom
Ebacter_C14888,0.9915966386554622,chrom
Ebacter_C126719,1.0,chrom
Ebacter_C13686,0.03816793893129771,plasmid
Ebacter_C26285,0.9978165938864629,chrom
Ebacter_C44323,1.0,chrom
Ebacter_C18019,0.7297297297297297,chrom
Ebacter_C43504,1.0,chrom
Ebacter_C13053,0.9927007299270073,chrom
Ebacter_C79052,0.9879518072289156,chrom
Ebacter_C9794,1.0,chrom
Ebacter_C7237,1.0,chrom
Ebacter_C56166,0.12195121951219512,plasmid
Ebacter_C17882,1.0,chrom
Ebacter_C65852,0.9963369963369964,chrom
Ebacter_C21957,1.0,chrom
Ebacter_C79065,1.0,chrom
Ebacter_C11869,1.0,chrom
Ebacter_C8963,1.0,chrom
Ebacter_C32226,1.0,chrom
Ebacter_C9604,1.0,chrom
Ebacter_C109177,1.0,chrom
Ebacter_C15565,1.0,chrom
Ebacter_C82707,1.0,chrom
Ebacter_C66995,1.0,chrom
Ebacter_C46951,1.0,chrom
Ebacter_C90736,1.0,chrom
Ebacter_C17976,1.0,chrom
Ebacter_C77117,0.847457627118644,chrom
Ebacter_C83579,1.0,chrom
Ebacter_C37922,0.9852941176470589,chrom
Ebacter_C62971,0.15384615384615385,plasmid
Ebacter_C25576,1.0,chrom
Ebacter_C71997,1.0,chrom
Ebacter_C47201,0.9970149253731343,chrom
Ebacter_C91847,1.0,chrom
Ebacter_C73751,1.0,chrom
Ebacter_C19379,1.0,chrom
Ebacter_C20277,1.0,chrom
Ebacter_C124818,0.9726027397260274,chrom
Ebacter_C52671,0.9966887417218543,chrom
Ebacter_C51500,0.07017543859649122,plasmid
Ebacter_C118608,1.0,chrom
Ebacter_C30695,0.995850622406639,chrom
Ebacter_C16317,1.0,chrom
Ebacter_C3910,1.0,chrom
Ebacter_C83134,1.0,chrom
Ebacter_C18377,1.0,chrom
Ebacter_C35294,1.0,chrom
Ebacter_C25317,0.971830985915493,chrom
Ebacter_C119081,1.0,chrom
Ebacter_C50,0.9947916666666666,chrom
Ebacter_C56966,1.0,chrom
Ebacter_C128056,1.0,chrom
Ebacter_C89167,1.0,chrom
Ebacter_C26852,1.0,chrom
Ebacter_C128356,0.12290502793296089,plasmid
Ebacter_C48553,1.0,chrom
Ebacter_C47190,1.0,chrom
Ebacter_C44311,1.0,chrom
Ebacter_C55021,0.9963369963369964,chrom
Ebacter_C97804,1.0,chrom
Ebacter_C14237,1.0,chrom
Ebacter_C80583,1.0,chrom
Ebacter_C42513,0.992619926199262,chrom
Ebacter_C61471,1.0,chrom
Ebacter_C42943,1.0,chrom
Ebacter_C12406,0.9247311827956989,chrom
Ebacter_C749,0.9921259842519685,chrom
Ebacter_C67096,0.98,chrom
Ebacter_C128349,1.0,chrom
Ebacter_C70377,1.0,chrom
Ebacter_C2858,1.0,chrom
Ebacter_C13649,1.0,chrom
Ebacter_C48544,1.0,chrom
Ebacter_C36842,0.0,plasmid
Ebacter_C38667,1.0,chrom
Ebacter_C72305,1.0,chrom
Ebacter_C7871,0.35106382978723405,plasmid
Ebacter_C92948,1.0,chrom
Ebacter_C45873,1.0,chrom
Ebacter_C10174,1.0,chrom
Ebacter_C1776,0.47058823529411764,plasmid
Ebacter_C89615,0.018518518518518517,plasmid
Ebacter_C80784,1.0,chrom
Ebacter_C28327,0.152,plasmid
Ebacter_C14915,0.9965753424657534,chrom
Ebacter_C91326,0.3409090909090909,plasmid
Ebacter_C73462,1.0,chrom
Ebacter_C28045,0.6164383561643836,chrom
Ebacter_C15689,1.0,chrom
Ebacter_C17916,1.0,chrom
Ebacter_C36013,1.0,chrom
Ebacter_C23459,0.9933110367892977,chrom
Ebacter_C16729,0.996031746031746,chrom
Ebacter_C2821,1.0,chrom
Ebacter_C2956,1.0,chrom
Ebacter_C2461,0.9895833333333334,chrom
Ebacter_C57993,1.0,chrom
Ebacter_C17330,1.0,chrom
Ebacter_C81405,0.06557377049180328,plasmid
Ebacter_C3112,0.9962406015037594,chrom
Ebacter_C64456,0.03125,plasmid
Ebacter_C80908,1.0,chrom
Ebacter_C110962,1.0,chrom
Ebacter_C77578,1.0,chrom
Ebacter_C102880,1.0,chrom
Ebacter_C66710,1.0,chrom
Ebacter_C80236,0.9782608695652174,chrom
Ebacter_C77089,1.0,chrom
Ebacter_C101262,0.0,plasmid
Ebacter_C71085,1.0,chrom
Ebacter_C2498,1.0,chrom
Ebacter_C27161,0.9975728155339806,chrom
Ebacter_C66917,0.17486338797814208,plasmid
Ebacter_C31734,1.0,chrom
Ebacter_C40554,1.0,chrom
Ebacter_C47205,1.0,chrom
Ebacter_C22876,1.0,chrom
Ebacter_C116698,1.0,chrom
Ebacter_C31818,0.9113924050632911,chrom
Ebacter_C47470,1.0,chrom
Ebacter_C10403,1.0,chrom
Ebacter_C102792,0.0,plasmid
Ebacter_C40943,1.0,chrom
Ebacter_C30329,0.2076923076923077,plasmid
Ebacter_C18333,1.0,chrom
Ebacter_C8273,1.0,chrom
Ebacter_C57282,0.031496062992125984,plasmid
Ebacter_C31003,1.0,chrom
Ebacter_C51086,0.9963768115942029,chrom
Ebacter_C19422,1.0,chrom
Ebacter_C9316,1.0,chrom
Ebacter_C18849,0.9977827050997783,chrom
Ebacter_C21861,1.0,chrom
Ebacter_C4102,0.9973474801061007,chrom
Ebacter_C36521,1.0,chrom
Ebacter_C16852,1.0,chrom
Ebacter_C53529,1.0,chrom
Ebacter_C1123,1.0,chrom
Ebacter_C89631,0.0,plasmid
Ebacter_C79920,1.0,chrom
Ebacter_C40018,1.0,chrom
Ebacter_C23633,1.0,chrom
Ebacter_C87897,0.9583333333333334,chrom
Ebacter_C36349,1.0,chrom
Ebacter_C39884,1.0,chrom
Ebacter_C106759,1.0,chrom
Ebacter_C21013,0.9956331877729258,chrom
Ebacter_C16546,1.0,chrom
Ebacter_C84320,1.0,chrom
Ebacter_C52673,0.0390625,plasmid
Ebacter_C8370,1.0,chrom
Ebacter_C8138,0.03968253968253968,plasmid
Ebacter_C84347,0.0,plasmid
Ebacter_C101003,1.0,chrom
Ebacter_C10234,1.0,chrom
Ebacter_C11867,1.0,chrom
Ebacter_C66154,1.0,chrom
Ebacter_C97308,0.1724137931034483,plasmid
Ebacter_C87023,1.0,chrom
Ebacter_C52991,1.0,chrom
Ebacter_C36778,0.05154639175257732,plasmid
Ebacter_C106561,1.0,chrom
Ebacter_C89153,1.0,chrom
Ebacter_C113480,1.0,chrom
Ebacter_C13481,1.0,chrom
Ebacter_C25417,0.9940476190476191,chrom
Ebacter_C4690,0.9966666666666667,chrom
Ebacter_C44789,1.0,chrom
Ebacter_C92178,0.03278688524590164,plasmid
Ebacter_C39798,1.0,chrom
Ebacter_C10015,0.05102040816326531,plasmid
Ebacter_C4012,0.9869281045751634,chrom
Ebacter_C58295,1.0,chrom
Ebacter_C1520,1.0,chrom
Ebacter_C45061,1.0,chrom
Ebacter_C86246,1.0,chrom
Ebacter_C42334,1.0,chrom
Ebacter_C11750,0.9977876106194691,chrom
Ebacter_C40902,0.032,plasmid
Ebacter_C31483,0.12,plasmid
Ebacter_C83573,0.01818181818181818,plasmid
Ebacter_C98282,1.0,chrom
Ebacter_C46490,1.0,chrom
Ebacter_C101968,1.0,chrom
Ebacter_C52311,1.0,chrom
Ebacter_C59927,1.0,chrom
Ebacter_C18488,1.0,chrom
Ebacter_C18302,0.32222222222222224,plasmid
Ebacter_C3401,1.0,chrom
Ebacter_C25682,1.0,chrom
Ebacter_C43213,1.0,chrom
Ebacter_C26713,1.0,chrom
Ebacter_C42196,0.9977924944812362,chrom
Ebacter_C14015,1.0,chrom
Ebacter_C32062,1.0,chrom
Ebacter_C24703,1.0,chrom
Ebacter_C48498,1.0,chrom
Ebacter_C27538,1.0,chrom
Ebacter_C86911,0.05747126436781609,plasmid
Ebacter_C36211,0.0,plasmid
Ebacter_C38234,1.0,chrom
Ebacter_C78328,0.022727272727272728,plasmid
Ebacter_C9100,0.9978118161925602,chrom
Ebacter_C30821,1.0,chrom
Ebacter_C108578,1.0,chrom
Ebacter_C36564,0.9963235294117647,chrom
Ebacter_C7417,1.0,chrom
Ebacter_C47246,0.9736842105263158,chrom
Ebacter_C87261,1.0,chrom
Ebacter_C30125,1.0,chrom
Ebacter_C65012,0.9906542056074766,chrom
Ebacter_C17718,1.0,chrom
Ebacter_C4497,0.9508196721311475,chrom
Ebacter_C52984,1.0,chrom
Ebacter_C48605,1.0,chrom
Ebacter_C40030,1.0,chrom
Ebacter_C45802,1.0,chrom
Ebacter_C32505,0.9970326409495549,chrom
Ebacter_C17962,1.0,chrom
Ebacter_C3813,1.0,chrom
Ebacter_C24843,1.0,chrom
Ebacter_C16484,1.0,chrom
Ebacter_C92352,1.0,chrom
Ebacter_C75150,0.7774086378737541,chrom
Ebacter_C45605,1.0,chrom
Ebacter_C1388,0.9960629921259843,chrom
Ebacter_C91322,1.0,chrom
Ebacter_C4159,1.0,chrom
Ebacter_C5106,0.11666666666666667,plasmid
Ebacter_C89161,1.0,chrom
Ebacter_C67465,1.0,chrom
Ebacter_C21496,0.056451612903225805,plasmid
Ebacter_C101685,0.9962546816479401,chrom
Ebacter_C36969,0.996969696969697,chrom
Ebacter_C29290,0.9967105263157895,chrom
Ebacter_C103875,1.0,chrom
Ebacter_C13561,0.997624703087886,chrom
Ebacter_C66324,0.9516129032258065,chrom
Ebacter_C9148,1.0,chrom
Ebacter_C127791,1.0,chrom
Ebacter_C56504,0.0,plasmid
Ebacter_C10828,0.9841269841269841,chrom
Ebacter_C94332,1.0,chrom
Ebacter_C96193,0.0,plasmid
Ebacter_C24977,0.9962406015037594,chrom
Ebacter_C30170,1.0,chrom
Ebacter_C18128,1.0,chrom
Ebacter_C44822,0.0,plasmid
Ebacter_C14790,0.9977827050997783,chrom
Ebacter_C18286,1.0,chrom
Ebacter_C27047,1.0,chrom
Ebacter_C106761,1.0,chrom
Ebacter_C22505,1.0,chrom
Ebacter_C2332,1.0,chrom
Ebacter_C2510,1.0,chrom
Ebacter_C42349,1.0,chrom
Ebacter_C79054,1.0,chrom
Ebacter_C45051,0.9947643979057592,chrom
Ebacter_C90850,0.04807692307692308,plasmid
Ebacter_C60647,1.0,chrom
Ebacter_C38899,1.0,chrom
Ebacter_C26674,0.9975609756097561,chrom
Ebacter_C7481,0.7954545454545454,chrom
Ebacter_C21128,0.9508196721311475,chrom
Ebacter_C85186,1.0,chrom
Ebacter_C12870,0.9736842105263158,chrom
Ebacter_C50767,1.0,chrom
Ebacter_C18760,0.9777777777777777,chrom
Ebacter_C80548,0.17543859649122806,plasmid
Ebacter_C43777,1.0,chrom
Ebacter_C88373,0.03076923076923077,plasmid
Ebacter_C57737,1.0,chrom
Ebacter_C65569,1.0,chrom
Ebacter_C102574,0.0379746835443038,plasmid
Ebacter_C23689,1.0,chrom
Ebacter_C92385,1.0,chrom
Ebacter_C46082,0.9841269841269841,chrom
Ebacter_C93345,0.03333333333333333,plasmid
Ebacter_C5330,0.9974874371859297,chrom
Ebacter_C99387,0.05172413793103448,plasmid
Ebacter_C45055,0.9714285714285714,chrom
Ebacter_C1337,1.0,chrom
Ebacter_C11019,1.0,chrom
Ebacter_C6897,0.9969040247678018,chrom
Ebacter_C30255,1.0,chrom
Ebacter_C21343,0.996551724137931,chrom
Ebacter_C34048,1.0,chrom
Ebacter_C109144,0.9911504424778761,chrom
Ebacter_C40100,0.7458745874587459,chrom
Ebacter_C1204,1.0,chrom
Ebacter_C66701,1.0,chrom
