,chrom_presence,location
Ebacter_C84499,0.0,plasmid
Ebacter_C8449,1.0,chrom
Ebacter_C844,1.0,chrom
Ebacter_C84500,0.0,plasmid
Ebacter_C8450,0.8620689655172413,chrom
Ebacter_C84512,1.0,chrom
Ebacter_C84513,1.0,chrom
Ebacter_C84514,1.0,chrom
Ebacter_C84515,1.0,chrom
Ebacter_C84516,1.0,chrom
Ebacter_C8451,1.0,chrom
Ebacter_C84520,1.0,chrom
Ebacter_C84522,1.0,chrom
Ebacter_C84523,0.9957716701902748,chrom
Ebacter_C84524,1.0,chrom
Ebacter_C84525,1.0,chrom
Ebacter_C84526,1.0,chrom
Ebacter_C84527,1.0,chrom
Ebacter_C84528,1.0,chrom
Ebacter_C84529,1.0,chrom
Ebacter_C84530,1.0,chrom
Ebacter_C84531,1.0,chrom
Ebacter_C84532,1.0,chrom
Ebacter_C84533,1.0,chrom
Ebacter_C84534,1.0,chrom
Ebacter_C84537,0.0,plasmid
Ebacter_C84539,1.0,chrom
Ebacter_C8453,1.0,chrom
Ebacter_C84549,1.0,chrom
Ebacter_C84550,1.0,chrom
Ebacter_C84551,1.0,chrom
Ebacter_C84552,1.0,chrom
Ebacter_C84553,1.0,chrom
Ebacter_C84554,1.0,chrom
Ebacter_C84558,1.0,chrom
Ebacter_C8455,0.9978586723768736,chrom
Ebacter_C84563,1.0,chrom
Ebacter_C84564,1.0,chrom
Ebacter_C84565,0.0,plasmid
Ebacter_C84566,1.0,chrom
Ebacter_C84567,1.0,chrom
Ebacter_C84568,1.0,chrom
Ebacter_C84569,1.0,chrom
Ebacter_C84570,1.0,chrom
Ebacter_C84573,1.0,chrom
Ebacter_C84575,1.0,chrom
Ebacter_C84579,0.0,plasmid
Ebacter_C8457,1.0,chrom
Ebacter_C84582,1.0,chrom
Ebacter_C84584,1.0,chrom
Ebacter_C8458,1.0,chrom
Ebacter_C84590,1.0,chrom
Ebacter_C84594,1.0,chrom
Ebacter_C84599,1.0,chrom
Ebacter_C845,1.0,chrom
Ebacter_C84600,1.0,chrom
Ebacter_C84601,1.0,chrom
Ebacter_C84602,0.0,plasmid
Ebacter_C84605,0.0,plasmid
Ebacter_C84608,1.0,chrom
Ebacter_C8460,0.0,plasmid
Ebacter_C84611,1.0,chrom
Ebacter_C84612,0.9953051643192489,chrom
Ebacter_C8461,1.0,chrom
Ebacter_C84622,1.0,chrom
Ebacter_C84628,1.0,chrom
Ebacter_C84629,1.0,chrom
Ebacter_C8462,1.0,chrom
Ebacter_C84633,1.0,chrom
Ebacter_C84634,1.0,chrom
Ebacter_C84635,1.0,chrom
Ebacter_C84636,1.0,chrom
Ebacter_C84639,1.0,chrom
Ebacter_C84640,1.0,chrom
Ebacter_C84643,1.0,chrom
Ebacter_C84646,0.0,plasmid
Ebacter_C84650,1.0,chrom
Ebacter_C84651,1.0,chrom
Ebacter_C84655,1.0,chrom
Ebacter_C84656,1.0,chrom
Ebacter_C84657,1.0,chrom
Ebacter_C84658,1.0,chrom
Ebacter_C84659,1.0,chrom
Ebacter_C8465,1.0,chrom
Ebacter_C84661,1.0,chrom
Ebacter_C84662,1.0,chrom
Ebacter_C84663,1.0,chrom
Ebacter_C84666,1.0,chrom
Ebacter_C84667,1.0,chrom
Ebacter_C8466,1.0,chrom
Ebacter_C84670,1.0,chrom
Ebacter_C84677,1.0,chrom
Ebacter_C8467,1.0,chrom
Ebacter_C84683,1.0,chrom
Ebacter_C84684,1.0,chrom
Ebacter_C84685,1.0,chrom
Ebacter_C84686,1.0,chrom
Ebacter_C84687,1.0,chrom
Ebacter_C84688,1.0,chrom
Ebacter_C84691,0.0,plasmid
Ebacter_C84695,0.0,plasmid
Ebacter_C84696,1.0,chrom
Ebacter_C846,1.0,chrom
Ebacter_C84701,1.0,chrom
Ebacter_C84704,1.0,chrom
Ebacter_C84706,0.9978858350951374,chrom
Ebacter_C84708,1.0,chrom
Ebacter_C8470,1.0,chrom
Ebacter_C84710,1.0,chrom
Ebacter_C84712,1.0,chrom
Ebacter_C84716,1.0,chrom
Ebacter_C84717,0.9964285714285714,chrom
Ebacter_C84720,1.0,chrom
Ebacter_C84722,1.0,chrom
Ebacter_C84724,1.0,chrom
Ebacter_C84726,1.0,chrom
Ebacter_C84727,1.0,chrom
Ebacter_C84728,1.0,chrom
Ebacter_C84729,1.0,chrom
Ebacter_C84730,1.0,chrom
Ebacter_C84731,1.0,chrom
Ebacter_C84732,1.0,chrom
Ebacter_C84734,0.9978813559322034,chrom
Ebacter_C84735,1.0,chrom
Ebacter_C84736,1.0,chrom
Ebacter_C84737,1.0,chrom
Ebacter_C84738,0.056,plasmid
Ebacter_C84739,1.0,chrom
Ebacter_C8473,1.0,chrom
Ebacter_C84740,1.0,chrom
Ebacter_C84741,0.9545454545454546,chrom
Ebacter_C84743,1.0,chrom
Ebacter_C84744,1.0,chrom
Ebacter_C84745,1.0,chrom
Ebacter_C84747,1.0,chrom
Ebacter_C84748,1.0,chrom
Ebacter_C84749,1.0,chrom
Ebacter_C84751,1.0,chrom
Ebacter_C84752,1.0,chrom
Ebacter_C84753,0.0,plasmid
Ebacter_C84754,0.0,plasmid
Ebacter_C84755,0.0,plasmid
Ebacter_C84757,0.9777777777777777,chrom
Ebacter_C84758,0.0,plasmid
Ebacter_C84759,1.0,chrom
Ebacter_C84761,1.0,chrom
Ebacter_C84762,1.0,chrom
Ebacter_C84763,1.0,chrom
Ebacter_C84764,0.9791666666666666,chrom
Ebacter_C84765,0.0,plasmid
Ebacter_C84766,0.0,plasmid
Ebacter_C84767,1.0,chrom
Ebacter_C84768,1.0,chrom
Ebacter_C8476,1.0,chrom
Ebacter_C84770,1.0,chrom
Ebacter_C84771,0.9696969696969697,chrom
Ebacter_C84772,1.0,chrom
Ebacter_C84773,1.0,chrom
Ebacter_C84774,1.0,chrom
Ebacter_C84775,0.0,plasmid
Ebacter_C84776,0.0,plasmid
Ebacter_C84777,1.0,chrom
Ebacter_C84778,1.0,chrom
Ebacter_C84780,1.0,chrom
Ebacter_C84781,0.09090909090909091,plasmid
Ebacter_C84782,1.0,chrom
Ebacter_C84783,0.0,plasmid
Ebacter_C84784,1.0,chrom
Ebacter_C84785,1.0,chrom
Ebacter_C84786,1.0,chrom
Ebacter_C84787,1.0,chrom
Ebacter_C84788,1.0,chrom
Ebacter_C84789,1.0,chrom
Ebacter_C84790,1.0,chrom
Ebacter_C84791,1.0,chrom
Ebacter_C84792,1.0,chrom
Ebacter_C84795,0.0,plasmid
Ebacter_C84796,1.0,chrom
Ebacter_C84797,1.0,chrom
Ebacter_C84798,0.16666666666666666,plasmid
Ebacter_C84799,1.0,chrom
Ebacter_C8479,0.9978813559322034,chrom
Ebacter_C847,1.0,chrom
Ebacter_C84800,1.0,chrom
Ebacter_C84801,1.0,chrom
Ebacter_C84802,1.0,chrom
Ebacter_C84804,1.0,chrom
Ebacter_C8480,1.0,chrom
Ebacter_C84810,1.0,chrom
Ebacter_C84811,0.0,plasmid
Ebacter_C84818,1.0,chrom
Ebacter_C84819,1.0,chrom
Ebacter_C8481,1.0,chrom
Ebacter_C84820,1.0,chrom
Ebacter_C84821,1.0,chrom
Ebacter_C84822,1.0,chrom
Ebacter_C84823,1.0,chrom
Ebacter_C84824,1.0,chrom
Ebacter_C84825,1.0,chrom
Ebacter_C84827,1.0,chrom
Ebacter_C8482,1.0,chrom
Ebacter_C84832,1.0,chrom
Ebacter_C84836,1.0,chrom
Ebacter_C84837,1.0,chrom
Ebacter_C84838,1.0,chrom
Ebacter_C8483,1.0,chrom
Ebacter_C84841,1.0,chrom
Ebacter_C84842,1.0,chrom
Ebacter_C84843,1.0,chrom
Ebacter_C84844,1.0,chrom
Ebacter_C84845,0.9868421052631579,chrom
Ebacter_C84846,1.0,chrom
Ebacter_C84847,1.0,chrom
Ebacter_C84848,1.0,chrom
Ebacter_C84849,1.0,chrom
Ebacter_C8484,1.0,chrom
Ebacter_C84850,1.0,chrom
Ebacter_C84851,1.0,chrom
Ebacter_C84852,1.0,chrom
Ebacter_C84854,1.0,chrom
Ebacter_C84855,0.0,plasmid
Ebacter_C84858,1.0,chrom
Ebacter_C84859,1.0,chrom
Ebacter_C84862,1.0,chrom
Ebacter_C84863,0.0,plasmid
Ebacter_C84864,0.0,plasmid
Ebacter_C84865,0.0,plasmid
Ebacter_C84867,0.5,plasmid
Ebacter_C84869,1.0,chrom
Ebacter_C84877,1.0,chrom
Ebacter_C84878,1.0,chrom
Ebacter_C84879,0.9978858350951374,chrom
Ebacter_C8487,1.0,chrom
Ebacter_C84880,1.0,chrom
Ebacter_C84881,1.0,chrom
Ebacter_C84882,1.0,chrom
Ebacter_C84883,1.0,chrom
Ebacter_C84884,1.0,chrom
Ebacter_C84885,1.0,chrom
Ebacter_C84886,1.0,chrom
Ebacter_C84889,1.0,chrom
Ebacter_C84890,1.0,chrom
Ebacter_C84893,1.0,chrom
Ebacter_C84894,1.0,chrom
Ebacter_C84895,1.0,chrom
Ebacter_C84896,1.0,chrom
Ebacter_C84897,0.0,plasmid
Ebacter_C84898,1.0,chrom
Ebacter_C84899,1.0,chrom
Ebacter_C84901,1.0,chrom
Ebacter_C84902,1.0,chrom
Ebacter_C84903,1.0,chrom
Ebacter_C84904,1.0,chrom
Ebacter_C84905,1.0,chrom
Ebacter_C84906,1.0,chrom
Ebacter_C84909,1.0,chrom
Ebacter_C84910,0.0,plasmid
Ebacter_C84911,0.0,plasmid
Ebacter_C84914,1.0,chrom
Ebacter_C84916,0.0,plasmid
Ebacter_C84918,0.0,plasmid
Ebacter_C8491,1.0,chrom
Ebacter_C84920,1.0,chrom
Ebacter_C84921,1.0,chrom
Ebacter_C84922,1.0,chrom
Ebacter_C84924,1.0,chrom
Ebacter_C84925,1.0,chrom
Ebacter_C84926,1.0,chrom
Ebacter_C84930,1.0,chrom
Ebacter_C84933,1.0,chrom
Ebacter_C84936,1.0,chrom
Ebacter_C84938,1.0,chrom
Ebacter_C8493,1.0,chrom
Ebacter_C84946,1.0,chrom
Ebacter_C84950,1.0,chrom
Ebacter_C84951,1.0,chrom
Ebacter_C84953,0.0,plasmid
Ebacter_C84954,1.0,chrom
Ebacter_C84955,1.0,chrom
Ebacter_C84958,0.0,plasmid
Ebacter_C8495,1.0,chrom
Ebacter_C84962,1.0,chrom
Ebacter_C84964,1.0,chrom
Ebacter_C84965,1.0,chrom
Ebacter_C84967,1.0,chrom
Ebacter_C84968,1.0,chrom
Ebacter_C84969,0.0,plasmid
Ebacter_C84971,1.0,chrom
Ebacter_C84972,1.0,chrom
Ebacter_C84975,1.0,chrom
Ebacter_C84976,1.0,chrom
Ebacter_C84979,0.0,plasmid
Ebacter_C84980,1.0,chrom
Ebacter_C84983,1.0,chrom
Ebacter_C84984,1.0,chrom
Ebacter_C84985,0.0,plasmid
Ebacter_C8498,1.0,chrom
Ebacter_C84990,0.0,plasmid
Ebacter_C84995,1.0,chrom
Ebacter_C84996,1.0,chrom
Ebacter_C84997,1.0,chrom
Ebacter_C84998,1.0,chrom
Ebacter_C84999,1.0,chrom
Ebacter_C84,1.0,chrom
Ebacter_C85000,1.0,chrom
Ebacter_C85001,1.0,chrom
Ebacter_C85002,0.0,plasmid
Ebacter_C85003,1.0,chrom
Ebacter_C85008,1.0,chrom
Ebacter_C85012,1.0,chrom
Ebacter_C85013,1.0,chrom
Ebacter_C85015,1.0,chrom
Ebacter_C85018,1.0,chrom
Ebacter_C8501,1.0,chrom
Ebacter_C85022,1.0,chrom
Ebacter_C85025,0.0,plasmid
Ebacter_C85027,1.0,chrom
Ebacter_C85028,1.0,chrom
Ebacter_C85029,1.0,chrom
Ebacter_C8502,0.997872340425532,chrom
Ebacter_C85031,1.0,chrom
Ebacter_C85033,1.0,chrom
Ebacter_C85034,0.0,plasmid
Ebacter_C85035,1.0,chrom
Ebacter_C85036,1.0,chrom
Ebacter_C85038,1.0,chrom
Ebacter_C85040,1.0,chrom
Ebacter_C85041,1.0,chrom
Ebacter_C85042,1.0,chrom
Ebacter_C85044,1.0,chrom
Ebacter_C85045,1.0,chrom
Ebacter_C85046,1.0,chrom
Ebacter_C8504,0.0,plasmid
Ebacter_C85053,1.0,chrom
Ebacter_C85054,1.0,chrom
Ebacter_C85055,1.0,chrom
Ebacter_C85056,0.0,plasmid
Ebacter_C85057,1.0,chrom
Ebacter_C8505,1.0,chrom
Ebacter_C85060,1.0,chrom
Ebacter_C85062,0.0,plasmid
Ebacter_C85068,1.0,chrom
Ebacter_C85072,0.7555555555555555,chrom
Ebacter_C85073,0.0,plasmid
Ebacter_C85084,1.0,chrom
Ebacter_C85085,1.0,chrom
Ebacter_C85088,1.0,chrom
Ebacter_C8508,1.0,chrom
Ebacter_C85091,1.0,chrom
Ebacter_C85105,1.0,chrom
Ebacter_C85109,1.0,chrom
Ebacter_C8510,1.0,chrom
Ebacter_C85111,1.0,chrom
Ebacter_C85112,1.0,chrom
Ebacter_C85119,1.0,chrom
Ebacter_C85121,1.0,chrom
Ebacter_C85122,1.0,chrom
Ebacter_C85123,1.0,chrom
Ebacter_C85124,1.0,chrom
Ebacter_C85125,1.0,chrom
Ebacter_C85126,1.0,chrom
Ebacter_C85129,1.0,chrom
Ebacter_C85130,1.0,chrom
Ebacter_C85131,1.0,chrom
Ebacter_C85132,1.0,chrom
Ebacter_C85133,0.0,plasmid
Ebacter_C85136,1.0,chrom
Ebacter_C85137,1.0,chrom
Ebacter_C85138,0.0,plasmid
Ebacter_C85139,0.0,plasmid
Ebacter_C85140,1.0,chrom
Ebacter_C85145,0.0,plasmid
Ebacter_C85146,0.0,plasmid
Ebacter_C8514,0.0,plasmid
Ebacter_C85151,1.0,chrom
Ebacter_C85152,0.0,plasmid
Ebacter_C85154,1.0,chrom
Ebacter_C85156,0.6666666666666666,chrom
Ebacter_C85159,1.0,chrom
Ebacter_C85164,1.0,chrom
Ebacter_C85165,1.0,chrom
Ebacter_C85166,1.0,chrom
Ebacter_C85167,1.0,chrom
Ebacter_C85168,1.0,chrom
Ebacter_C85169,1.0,chrom
Ebacter_C8516,1.0,chrom
Ebacter_C85170,1.0,chrom
Ebacter_C85171,1.0,chrom
Ebacter_C85172,1.0,chrom
Ebacter_C85173,0.9978632478632479,chrom
Ebacter_C85174,0.9948186528497409,chrom
Ebacter_C85175,1.0,chrom
Ebacter_C85176,1.0,chrom
Ebacter_C85178,1.0,chrom
Ebacter_C85179,1.0,chrom
Ebacter_C8517,1.0,chrom
Ebacter_C85180,1.0,chrom
Ebacter_C85181,1.0,chrom
Ebacter_C85182,0.5641025641025641,chrom
Ebacter_C85183,1.0,chrom
Ebacter_C85184,1.0,chrom
Ebacter_C85185,0.7355371900826446,chrom
Ebacter_C85186,1.0,chrom
Ebacter_C85187,1.0,chrom
Ebacter_C85188,0.0,plasmid
Ebacter_C85189,0.0,plasmid
Ebacter_C85190,0.0,plasmid
Ebacter_C85191,1.0,chrom
Ebacter_C85192,1.0,chrom
Ebacter_C85193,1.0,chrom
Ebacter_C85194,1.0,chrom
Ebacter_C85196,1.0,chrom
Ebacter_C85197,1.0,chrom
Ebacter_C85199,0.8928571428571429,chrom
Ebacter_C851,1.0,chrom
Ebacter_C85200,1.0,chrom
Ebacter_C85201,0.9545454545454546,chrom
Ebacter_C85203,1.0,chrom
Ebacter_C85206,0.0,plasmid
Ebacter_C85207,1.0,chrom
Ebacter_C85208,1.0,chrom
Ebacter_C85209,1.0,chrom
Ebacter_C85210,1.0,chrom
Ebacter_C85212,0.6363636363636364,chrom
Ebacter_C85213,1.0,chrom
Ebacter_C85216,1.0,chrom
Ebacter_C85217,0.0,plasmid
Ebacter_C85218,1.0,chrom
Ebacter_C85219,1.0,chrom
Ebacter_C85220,1.0,chrom
Ebacter_C85221,1.0,chrom
Ebacter_C85222,0.0,plasmid
Ebacter_C85223,1.0,chrom
Ebacter_C85224,1.0,chrom
Ebacter_C85225,1.0,chrom
Ebacter_C85226,0.9939759036144579,chrom
Ebacter_C85227,1.0,chrom
Ebacter_C85228,0.0,plasmid
Ebacter_C85230,1.0,chrom
Ebacter_C85231,1.0,chrom
Ebacter_C85232,1.0,chrom
Ebacter_C85235,1.0,chrom
Ebacter_C85236,1.0,chrom
Ebacter_C85237,1.0,chrom
Ebacter_C85244,1.0,chrom
Ebacter_C85248,0.0,plasmid
Ebacter_C85249,1.0,chrom
Ebacter_C8524,1.0,chrom
Ebacter_C85250,1.0,chrom
Ebacter_C85251,1.0,chrom
Ebacter_C85253,1.0,chrom
Ebacter_C85254,0.0,plasmid
Ebacter_C85261,0.0,plasmid
Ebacter_C85264,1.0,chrom
Ebacter_C85265,1.0,chrom
Ebacter_C85266,0.0,plasmid
Ebacter_C85267,1.0,chrom
Ebacter_C85268,1.0,chrom
Ebacter_C85269,1.0,chrom
Ebacter_C85270,1.0,chrom
Ebacter_C85272,1.0,chrom
Ebacter_C85273,1.0,chrom
Ebacter_C85275,1.0,chrom
Ebacter_C85276,1.0,chrom
Ebacter_C85278,1.0,chrom
Ebacter_C85279,1.0,chrom
Ebacter_C8527,1.0,chrom
Ebacter_C85280,1.0,chrom
Ebacter_C85285,1.0,chrom
Ebacter_C85287,1.0,chrom
Ebacter_C85290,0.0,plasmid
Ebacter_C85291,0.0,plasmid
Ebacter_C85292,1.0,chrom
Ebacter_C85293,1.0,chrom
Ebacter_C85294,0.0,plasmid
Ebacter_C85296,1.0,chrom
Ebacter_C85299,1.0,chrom
Ebacter_C85302,1.0,chrom
Ebacter_C85304,0.0,plasmid
Ebacter_C85307,1.0,chrom
Ebacter_C85308,1.0,chrom
Ebacter_C85309,1.0,chrom
Ebacter_C85310,1.0,chrom
Ebacter_C85318,1.0,chrom
Ebacter_C85319,0.9963369963369964,chrom
Ebacter_C85322,0.0,plasmid
Ebacter_C85323,1.0,chrom
Ebacter_C85324,1.0,chrom
Ebacter_C85327,1.0,chrom
Ebacter_C85328,1.0,chrom
Ebacter_C8532,1.0,chrom
Ebacter_C85335,1.0,chrom
Ebacter_C85336,1.0,chrom
Ebacter_C85338,1.0,chrom
Ebacter_C85339,1.0,chrom
Ebacter_C85340,1.0,chrom
Ebacter_C85341,1.0,chrom
Ebacter_C85346,1.0,chrom
Ebacter_C85347,1.0,chrom
Ebacter_C85349,1.0,chrom
Ebacter_C8534,1.0,chrom
Ebacter_C85350,1.0,chrom
Ebacter_C85351,0.0,plasmid
Ebacter_C85353,1.0,chrom
Ebacter_C85357,1.0,chrom
Ebacter_C85358,1.0,chrom
Ebacter_C85362,1.0,chrom
Ebacter_C85363,1.0,chrom
Ebacter_C85364,1.0,chrom
Ebacter_C85365,1.0,chrom
Ebacter_C85366,1.0,chrom
Ebacter_C85369,1.0,chrom
Ebacter_C85371,1.0,chrom
Ebacter_C85372,1.0,chrom
Ebacter_C85373,1.0,chrom
Ebacter_C85377,0.0,plasmid
Ebacter_C85379,1.0,chrom
Ebacter_C8537,1.0,chrom
Ebacter_C85383,1.0,chrom
Ebacter_C8538,1.0,chrom
Ebacter_C85392,1.0,chrom
Ebacter_C85396,1.0,chrom
Ebacter_C85397,1.0,chrom
Ebacter_C85398,1.0,chrom
Ebacter_C8539,1.0,chrom
Ebacter_C853,1.0,chrom
Ebacter_C85402,1.0,chrom
Ebacter_C8540,1.0,chrom
Ebacter_C85411,1.0,chrom
Ebacter_C85417,0.0,plasmid
Ebacter_C85418,1.0,chrom
Ebacter_C85419,1.0,chrom
Ebacter_C85420,1.0,chrom
Ebacter_C85421,1.0,chrom
Ebacter_C85422,1.0,chrom
Ebacter_C85427,1.0,chrom
Ebacter_C85429,1.0,chrom
Ebacter_C8542,0.4666666666666667,plasmid
Ebacter_C85433,1.0,chrom
Ebacter_C8543,1.0,chrom
Ebacter_C85441,1.0,chrom
Ebacter_C85442,0.0,plasmid
Ebacter_C85443,1.0,chrom
Ebacter_C85444,1.0,chrom
Ebacter_C85446,1.0,chrom
Ebacter_C85447,0.9977973568281938,chrom
Ebacter_C8544,1.0,chrom
Ebacter_C85453,1.0,chrom
Ebacter_C85455,1.0,chrom
Ebacter_C85457,1.0,chrom
Ebacter_C85459,1.0,chrom
Ebacter_C8545,1.0,chrom
Ebacter_C85460,0.6,chrom
Ebacter_C85467,1.0,chrom
Ebacter_C85469,1.0,chrom
Ebacter_C85470,1.0,chrom
Ebacter_C85472,1.0,chrom
Ebacter_C85474,1.0,chrom
Ebacter_C85475,0.0,plasmid
Ebacter_C85476,0.0,plasmid
Ebacter_C85479,1.0,chrom
Ebacter_C85482,1.0,chrom
Ebacter_C85483,1.0,chrom
Ebacter_C85488,0.0,plasmid
Ebacter_C85489,0.0,plasmid
Ebacter_C8548,0.0,plasmid
Ebacter_C85493,1.0,chrom
Ebacter_C85494,1.0,chrom
Ebacter_C85495,1.0,chrom
Ebacter_C85497,0.0,plasmid
Ebacter_C8549,1.0,chrom
Ebacter_C85503,1.0,chrom
Ebacter_C85505,0.0,plasmid
Ebacter_C8550,0.997867803837953,chrom
Ebacter_C85513,1.0,chrom
Ebacter_C85514,1.0,chrom
Ebacter_C85515,1.0,chrom
Ebacter_C85516,1.0,chrom
Ebacter_C85518,1.0,chrom
Ebacter_C85524,0.0,plasmid
Ebacter_C85527,1.0,chrom
Ebacter_C85528,1.0,chrom
Ebacter_C85532,1.0,chrom
Ebacter_C85534,1.0,chrom
Ebacter_C85535,1.0,chrom
Ebacter_C85536,1.0,chrom
Ebacter_C85538,1.0,chrom
Ebacter_C8553,1.0,chrom
Ebacter_C85540,1.0,chrom
Ebacter_C85542,1.0,chrom
Ebacter_C85543,0.0,plasmid
Ebacter_C85545,1.0,chrom
Ebacter_C85546,0.0,plasmid
Ebacter_C85556,1.0,chrom
Ebacter_C85558,1.0,chrom
Ebacter_C85559,1.0,chrom
Ebacter_C85560,1.0,chrom
Ebacter_C85561,1.0,chrom
Ebacter_C85562,1.0,chrom
Ebacter_C85565,1.0,chrom
Ebacter_C85566,1.0,chrom
Ebacter_C85567,1.0,chrom
Ebacter_C85569,1.0,chrom
Ebacter_C8556,1.0,chrom
Ebacter_C85570,1.0,chrom
Ebacter_C85571,1.0,chrom
Ebacter_C85572,1.0,chrom
Ebacter_C85573,1.0,chrom
Ebacter_C85574,0.9978494623655914,chrom
Ebacter_C85575,0.9629629629629629,chrom
Ebacter_C85576,0.9850746268656716,chrom
Ebacter_C85577,1.0,chrom
Ebacter_C85578,0.6666666666666666,chrom
Ebacter_C85579,1.0,chrom
Ebacter_C85580,1.0,chrom
Ebacter_C85581,1.0,chrom
Ebacter_C85582,1.0,chrom
Ebacter_C85583,0.8888888888888888,chrom
Ebacter_C85585,0.3333333333333333,plasmid
Ebacter_C85586,0.0,plasmid
Ebacter_C85587,0.0,plasmid
Ebacter_C85589,1.0,chrom
Ebacter_C8558,1.0,chrom
Ebacter_C85590,1.0,chrom
Ebacter_C85592,1.0,chrom
Ebacter_C85593,1.0,chrom
Ebacter_C85594,1.0,chrom
Ebacter_C85595,1.0,chrom
Ebacter_C85596,1.0,chrom
Ebacter_C85597,1.0,chrom
Ebacter_C85598,1.0,chrom
Ebacter_C85599,1.0,chrom
Ebacter_C85600,1.0,chrom
Ebacter_C85601,1.0,chrom
Ebacter_C85603,1.0,chrom
Ebacter_C85604,1.0,chrom
Ebacter_C85605,1.0,chrom
Ebacter_C85606,1.0,chrom
Ebacter_C85607,1.0,chrom
Ebacter_C85608,1.0,chrom
Ebacter_C85609,1.0,chrom
Ebacter_C85610,1.0,chrom
Ebacter_C85611,1.0,chrom
Ebacter_C85612,1.0,chrom
Ebacter_C85615,1.0,chrom
Ebacter_C85616,1.0,chrom
Ebacter_C85617,0.9508196721311475,chrom
Ebacter_C85618,1.0,chrom
Ebacter_C85619,1.0,chrom
Ebacter_C8561,0.0,plasmid
Ebacter_C85620,1.0,chrom
Ebacter_C85622,1.0,chrom
Ebacter_C85623,1.0,chrom
Ebacter_C85625,1.0,chrom
Ebacter_C85627,1.0,chrom
Ebacter_C85629,1.0,chrom
Ebacter_C85630,1.0,chrom
Ebacter_C85632,1.0,chrom
Ebacter_C85633,1.0,chrom
Ebacter_C85634,1.0,chrom
Ebacter_C85636,1.0,chrom
Ebacter_C85637,1.0,chrom
Ebacter_C85638,1.0,chrom
Ebacter_C8563,1.0,chrom
Ebacter_C85640,1.0,chrom
Ebacter_C85641,1.0,chrom
Ebacter_C85642,1.0,chrom
Ebacter_C85644,1.0,chrom
Ebacter_C85645,1.0,chrom
Ebacter_C85646,1.0,chrom
Ebacter_C85647,1.0,chrom
Ebacter_C85653,1.0,chrom
Ebacter_C85655,1.0,chrom
Ebacter_C85656,1.0,chrom
Ebacter_C85657,1.0,chrom
Ebacter_C85661,1.0,chrom
Ebacter_C85662,1.0,chrom
Ebacter_C85663,1.0,chrom
Ebacter_C85665,0.0,plasmid
Ebacter_C85667,0.0,plasmid
Ebacter_C85668,1.0,chrom
Ebacter_C85669,0.0,plasmid
Ebacter_C8566,1.0,chrom
Ebacter_C85671,1.0,chrom
Ebacter_C85674,0.0,plasmid
Ebacter_C85675,1.0,chrom
Ebacter_C8567,1.0,chrom
Ebacter_C85681,1.0,chrom
Ebacter_C85682,1.0,chrom
Ebacter_C85687,1.0,chrom
Ebacter_C85688,1.0,chrom
Ebacter_C85689,1.0,chrom
Ebacter_C85690,1.0,chrom
Ebacter_C85691,1.0,chrom
Ebacter_C85692,1.0,chrom
Ebacter_C85693,1.0,chrom
Ebacter_C85694,1.0,chrom
Ebacter_C85697,0.0,plasmid
Ebacter_C85699,1.0,chrom
Ebacter_C856,1.0,chrom
Ebacter_C85700,1.0,chrom
Ebacter_C85701,1.0,chrom
Ebacter_C85702,1.0,chrom
Ebacter_C85703,1.0,chrom
Ebacter_C85705,1.0,chrom
Ebacter_C85707,1.0,chrom
Ebacter_C8570,1.0,chrom
Ebacter_C85710,0.0,plasmid
Ebacter_C85711,1.0,chrom
Ebacter_C85715,1.0,chrom
Ebacter_C85716,1.0,chrom
Ebacter_C85717,0.0,plasmid
Ebacter_C85718,1.0,chrom
Ebacter_C85719,1.0,chrom
Ebacter_C8571,1.0,chrom
Ebacter_C85720,1.0,chrom
Ebacter_C85721,1.0,chrom
Ebacter_C85724,1.0,chrom
Ebacter_C85725,1.0,chrom
Ebacter_C85727,1.0,chrom
Ebacter_C85729,1.0,chrom
Ebacter_C8572,0.8928571428571429,chrom
Ebacter_C85731,1.0,chrom
Ebacter_C85735,1.0,chrom
Ebacter_C85736,1.0,chrom
Ebacter_C85740,1.0,chrom
Ebacter_C85742,1.0,chrom
Ebacter_C85743,1.0,chrom
Ebacter_C85744,1.0,chrom
Ebacter_C85745,1.0,chrom
Ebacter_C85747,1.0,chrom
Ebacter_C85749,1.0,chrom
Ebacter_C8574,1.0,chrom
Ebacter_C85750,1.0,chrom
Ebacter_C85752,1.0,chrom
Ebacter_C85753,0.0,plasmid
Ebacter_C85754,1.0,chrom
Ebacter_C8575,1.0,chrom
Ebacter_C85760,0.0,plasmid
Ebacter_C85761,1.0,chrom
Ebacter_C85764,0.0,plasmid
Ebacter_C85765,1.0,chrom
Ebacter_C85766,0.0,plasmid
Ebacter_C8576,0.9978858350951374,chrom
Ebacter_C85770,1.0,chrom
Ebacter_C85771,0.0,plasmid
Ebacter_C85773,1.0,chrom
Ebacter_C85775,1.0,chrom
Ebacter_C85776,1.0,chrom
Ebacter_C85777,1.0,chrom
Ebacter_C85778,1.0,chrom
Ebacter_C85779,1.0,chrom
Ebacter_C8577,1.0,chrom
Ebacter_C85780,1.0,chrom
Ebacter_C85781,1.0,chrom
Ebacter_C85782,1.0,chrom
Ebacter_C85783,1.0,chrom
Ebacter_C85788,1.0,chrom
Ebacter_C8578,1.0,chrom
Ebacter_C85790,0.0,plasmid
