Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_34250,group_34250,1045856.EcWSU1_03061,3.35e-306,838.0,"COG0174@1|root,COG0174@2|Bacteria,1MU6V@1224|Proteobacteria,1RPNZ@1236|Gammaproteobacteria,3X36Z@547|Enterobacter",2|Bacteria,E,glutamine synthetase,puuA,-,"6.3.1.11,6.3.1.2","ko:K01915,ko:K09470","ko00220,ko00250,ko00330,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00330,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",M00136,"R00253,R07414","RC00010,RC00090,RC00096,RC02798","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,Gln-synt_C,False
group_40108,group_40108,1399774.JDWH01000004_gene3729,1.86e-133,383.0,"COG0596@1|root,COG0596@2|Bacteria,1MX5U@1224|Proteobacteria,1S1PT@1236|Gammaproteobacteria,3X2H5@547|Enterobacter",2|Bacteria,S,Serine hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,Abhydrolase_6,False
group_43896,group_43896,1045856.EcWSU1_02204,1.36e-214,593.0,"COG0583@1|root,COG0583@2|Bacteria,1MU2E@1224|Proteobacteria,1RQ66@1236|Gammaproteobacteria,3WZZQ@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,Z012_07430,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",True
group_37901,group_37901,1399774.JDWH01000002_gene3291,1.53e-184,515.0,"COG1173@1|root,COG1173@2|Bacteria,1MUG4@1224|Proteobacteria,1RZ9K@1236|Gammaproteobacteria,3X1J5@547|Enterobacter",2|Bacteria,P,Binding-protein-dependent transport system inner membrane component,-,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,BPD_transp_1,False
group_40644,group_40644,1045856.EcWSU1_00519,1.75e-197,552.0,"COG2207@1|root,COG2207@2|Bacteria,1RG67@1224|Proteobacteria,1RRY5@1236|Gammaproteobacteria,3X1QR@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, arabinose operon control protein",-,-,-,-,-,-,-,-,-,-,-,-,HTH_18,False
group_23794,group_23794,1045856.EcWSU1_02691,1.37e-116,334.0,"COG3516@1|root,COG3516@2|Bacteria,1RAZQ@1224|Proteobacteria,1RY42@1236|Gammaproteobacteria,3X05S@547|Enterobacter",2|Bacteria,S,"Type VI secretion system, VipA, VC_A0107 or Hcp2",-,-,-,"ko:K11900,ko:K11901","ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"T6SS_VipA,VipB",False
group_17923,group_17923,1045856.EcWSU1_01472,3.92e-246,678.0,"COG0492@1|root,COG0492@2|Bacteria,1MV15@1224|Proteobacteria,1RMEX@1236|Gammaproteobacteria,3X0Y5@547|Enterobacter",2|Bacteria,C,Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family,trxB,"GO:0000166,GO:0001666,GO:0003674,GO:0003824,GO:0004791,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0008150,GO:0008152,GO:0009628,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0019725,GO:0036094,GO:0036293,GO:0040007,GO:0042221,GO:0042592,GO:0043167,GO:0043168,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0048037,GO:0050660,GO:0050661,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070402,GO:0070482,GO:0070887,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901265,GO:1901363,GO:1990748",1.8.1.9,"ko:K00384,ko:K03671","ko00450,ko04621,ko05418,map00450,map04621,map05418",-,"R02016,R03596,R09372","RC00013,RC02518,RC02873","ko00000,ko00001,ko01000,ko03110",-,-,"iNJ661.Rv3913,iPC815.YPO1374",Pyr_redox_2,False
group_40427,group_40427,1399774.JDWH01000005_gene118,2.11e-66,203.0,"COG3093@1|root,COG3093@2|Bacteria,1N76J@1224|Proteobacteria,1S83W@1236|Gammaproteobacteria",2|Bacteria,K,"addiction module antidote protein, HigA family",ybaQ,"GO:0008150,GO:0009636,GO:0042221,GO:0050896",-,ko:K21498,-,-,-,-,"ko00000,ko02048",-,-,-,"HTH_3,HTH_31",False
yjhX,yjhX,1399774.JDWH01000008_gene2084,1.21e-53,168.0,"COG3811@1|root,COG3811@2|Bacteria,1N7N0@1224|Proteobacteria,1SB6I@1236|Gammaproteobacteria",2|Bacteria,S,Belongs to the UPF0386 family,yjhX,"GO:0003674,GO:0005488,GO:0005515,GO:0008150,GO:0010911,GO:0019899,GO:0044547,GO:0050790,GO:0065007,GO:0065009",-,ko:K09982,-,-,-,-,ko00000,-,-,-,YjhX_toxin,False
tssH~~~clpV1,tssH~~~clpV1,66269.NL54_10505,0.0,1647.0,"COG0542@1|root,COG0542@2|Bacteria,1MVBH@1224|Proteobacteria,1RMZH@1236|Gammaproteobacteria,3VXI6@53335|Pantoea",2|Bacteria,O,"type VI secretion ATPase, ClpV1 family",clpV,-,-,"ko:K03696,ko:K11907","ko01100,ko02025,ko03070,map01100,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044,ko03110",3.A.23.1,-,-,"AAA,AAA_2,ClpB_D2-small,Clp_N",False
vgrG~~~zliS,vgrG~~~zliS,1166130.H650_00935,0.0,1321.0,"COG3501@1|root,COG3501@2|Bacteria,1MU7Q@1224|Proteobacteria,1RMZS@1236|Gammaproteobacteria,3X3ES@547|Enterobacter",2|Bacteria,S,Phage late control gene D protein (GPD),-,-,-,ko:K11904,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"Gp5_C,Phage_GPD",False
pAS~~~ydaM,pAS~~~ydaM,1045856.EcWSU1_02449,1.6e-257,710.0,"COG2199@1|root,COG3706@2|Bacteria,1NAG0@1224|Proteobacteria,1RPKX@1236|Gammaproteobacteria,3X222@547|Enterobacter",2|Bacteria,T,Diguanylate cyclase,ydaM,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0016740,GO:0016772,GO:0016779,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042802,GO:0043900,GO:0043902,GO:0044093,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051090,GO:0051091,GO:0051171,GO:0051252,GO:0052621,GO:0060255,GO:0065007,GO:0065009,GO:0080090,GO:1900190,GO:1900192,GO:1900231,GO:1900233,GO:1903506,GO:2000112,GO:2001141",2.7.7.65,"ko:K19707,ko:K21088","ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000,ko03021",-,-,-,"GGDEF,PAS,PAS_4,PAS_8,PAS_9",False
dppB,dppB,1399774.JDWH01000018_gene540,6.87e-218,603.0,"COG0601@1|root,COG0601@2|Bacteria,1NS80@1224|Proteobacteria,1SZKN@1236|Gammaproteobacteria",2|Bacteria,EP,Binding-protein-dependent transport system inner membrane component,nikY,-,-,ko:K02033,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,BPD_transp_1,False
group_35746,group_35746,716541.ECL_04356,1.9e-183,513.0,"COG1120@1|root,COG1120@2|Bacteria,1MUNG@1224|Proteobacteria,1RRII@1236|Gammaproteobacteria,3X1B8@547|Enterobacter",2|Bacteria,P,ATPases associated with a variety of cellular activities,yusV,-,3.6.3.34,ko:K02013,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000",3.A.1.14,-,-,ABC_tran,False
group_31913,group_31913,1045856.EcWSU1_04017,5.6400000000000014e-235,650.0,"COG0795@1|root,COG0795@2|Bacteria,1MUF2@1224|Proteobacteria,1RMN5@1236|Gammaproteobacteria,3X03T@547|Enterobacter",2|Bacteria,S,PFAM Permease YjgP YjgQ,lptF,"GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015221,GO:0015399,GO:0015405,GO:0015437,GO:0015920,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0032991,GO:0033036,GO:0034040,GO:0042623,GO:0042626,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1901264,GO:1901505,GO:1902494,GO:1902495,GO:1904949,GO:1990351",-,"ko:K07091,ko:K11720","ko02010,map02010",M00320,-,-,"ko00000,ko00001,ko00002,ko02000",1.B.42.1,-,"iECED1_1282.ECED1_5114,iUMNK88_1353.UMNK88_5207",YjgP_YjgQ,False
group_35157,group_35157,469595.CSAG_00400,3.0999999999999997e-53,175.0,"COG3381@1|root,COG3381@2|Bacteria,1N3NW@1224|Proteobacteria,1SAN3@1236|Gammaproteobacteria,3WZG0@544|Citrobacter",2|Bacteria,S,Nitrate reductase delta subunit,-,-,-,-,-,-,-,-,-,-,-,-,Nitrate_red_del,False
group_39301,group_39301,1045856.EcWSU1_01741,2.95e-300,826.0,"COG2199@1|root,COG3706@2|Bacteria,1R7HC@1224|Proteobacteria,1SAWW@1236|Gammaproteobacteria,3X49R@547|Enterobacter",2|Bacteria,T,diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"GGDEF,PAS_3,PAS_4,dCache_1",False
group_40381,group_40381,1045856.EcWSU1_03729,1.53e-283,777.0,"COG2271@1|root,COG2271@2|Bacteria,1MVYA@1224|Proteobacteria,1RN8D@1236|Gammaproteobacteria,3X364@547|Enterobacter",2|Bacteria,G,Major Facilitator Superfamily,sauU,-,-,-,-,-,-,-,-,-,-,-,MFS_1,False
yxxF~~~rhaT~~~eamA,yxxF~~~rhaT~~~eamA,1399774.JDWH01000002_gene3113,1.74e-186,523.0,"COG0697@1|root,COG0697@2|Bacteria,1MXMS@1224|Proteobacteria,1S15E@1236|Gammaproteobacteria,3X0XT@547|Enterobacter",2|Bacteria,EG,EamA-like transporter family,yxxF,-,-,-,-,-,-,-,-,-,-,-,EamA,False
group_40466,group_40466,1045856.EcWSU1_01345,5.33e-233,643.0,"COG3539@1|root,COG3539@2|Bacteria,1RKWJ@1224|Proteobacteria,1S7HE@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,-,-,-,-,-,-,-,-,-,-,-,-,Fimbrial,False
gstA~~~yliJ,gstA~~~yliJ,716541.ECL_02211,1.02e-142,403.0,"COG0625@1|root,COG0625@2|Bacteria,1RA4M@1224|Proteobacteria,1RYD2@1236|Gammaproteobacteria,3X24G@547|Enterobacter",2|Bacteria,O,Belongs to the GST superfamily,yliJ,-,2.5.1.18,ko:K00799,"ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418",-,"R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905","RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944","ko00000,ko00001,ko01000,ko02000","1.A.12.2.2,1.A.12.3.2",-,-,"GST_C,GST_C_2,GST_C_3,GST_N,GST_N_3",False
group_34709,group_34709,1045856.EcWSU1_01406,2.79e-65,201.0,"COG0640@1|root,COG0640@2|Bacteria,1MZT1@1224|Proteobacteria,1SAI5@1236|Gammaproteobacteria,3X2J2@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, Arsenical Resistance Operon Repressor",arsR,-,-,"ko:K03892,ko:K21903",-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_5,LMWPc",False
group_40638,group_40638,1045856.EcWSU1_01965,3.4799999999999996e-307,837.0,"COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,1RMT1@1236|Gammaproteobacteria,3X385@547|Enterobacter",2|Bacteria,L,Belongs to the DNA polymerase type-Y family,umuC,-,2.7.7.7,"ko:K02346,ko:K03502",-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DUF4113,IMS,IMS_C,IMS_HHH",False
group_39161,group_39161,1045856.EcWSU1_04259,3.81e-240,662.0,"COG0500@1|root,COG2226@2|Bacteria,1QUBQ@1224|Proteobacteria,1T1S9@1236|Gammaproteobacteria,3X2Y8@547|Enterobacter",2|Bacteria,H,O-methyltransferase,crtF,-,-,-,-,-,-,-,-,-,-,-,"Methyltransf_11,Methyltransf_2,Methyltransf_23",False
group_39275,group_39275,716541.ECL_00717,0.0,3313.0,"COG0515@1|root,COG2203@1|root,COG3899@1|root,COG4191@1|root,COG0515@2|Bacteria,COG2203@2|Bacteria,COG3899@2|Bacteria,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,1RX24@1236|Gammaproteobacteria,3X38B@547|Enterobacter",2|Bacteria,T,Protein kinase domain,fixL,-,-,-,-,-,-,-,-,-,-,-,"AAA_16,GAF,GAF_2,GGDEF,HATPase_c,HisKA,PAS_3,PAS_4,PAS_9,Pkinase",False
blp2~~~bapA,blp2~~~bapA,1045856.EcWSU1_03455,0.0,4347.0,"COG1404@1|root,COG2373@1|root,COG4932@1|root,COG1404@2|Bacteria,COG2373@2|Bacteria,COG4932@2|Bacteria,1QUEG@1224|Proteobacteria,1T2KS@1236|Gammaproteobacteria",2|Bacteria,M,COG3209 Rhs family protein,bhp,-,-,"ko:K13735,ko:K20276,ko:K21449","ko02024,ko05100,map02024,map05100",-,-,-,"ko00000,ko00001,ko02000",1.B.40.2,-,-,"B_lectin,Big_3_2,Calx-beta,HemolysinCabind",False
group_35031,group_35031,716541.ECL_04347,1.63e-78,236.0,"COG1652@1|root,COG1652@2|Bacteria,1RD8K@1224|Proteobacteria,1S4CB@1236|Gammaproteobacteria",2|Bacteria,S,peptidoglycan-binding protein,ygaU,"GO:0003674,GO:0005488,GO:0008150,GO:0010035,GO:0010038,GO:0030955,GO:0031420,GO:0035864,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896",-,-,-,-,-,-,-,-,-,-,"BON,LysM",False
dotU~~~ytxE,dotU~~~ytxE,716541.ECL_01535,9.97e-287,784.0,"COG1360@1|root,COG3455@1|root,COG1360@2|Bacteria,COG3455@2|Bacteria,1MU13@1224|Proteobacteria,1RYJ8@1236|Gammaproteobacteria,3X199@547|Enterobacter",2|Bacteria,N,Type VI secretion system protein DotU,impK,-,-,ko:K11892,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"DotU,OmpA",False
csgE,csgE,640513.Entas_1574,2.3e-83,246.0,"2C2E6@1|root,2ZPXX@2|Bacteria,1N6U8@1224|Proteobacteria,1S46H@1236|Gammaproteobacteria,3X2N3@547|Enterobacter",2|Bacteria,S,Curli assembly protein CsgE,csgE,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0008104,GO:0008150,GO:0009279,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0019867,GO:0022610,GO:0030288,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0042597,GO:0042710,GO:0042802,GO:0042886,GO:0044010,GO:0044462,GO:0044464,GO:0044764,GO:0045184,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0071944",-,ko:K04337,-,-,-,-,"ko00000,ko02044",-,-,-,CsgE,False
group_48136,group_48136,716541.ECL_04319,1.37e-33,121.0,"2CA3W@1|root,33ZJQ@2|Bacteria,1NZDU@1224|Proteobacteria,1SQ7T@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42763,group_42763,716541.ECL_01804,1.0200000000000001e-167,468.0,"COG3455@1|root,COG3455@2|Bacteria,1P9GW@1224|Proteobacteria,1S05F@1236|Gammaproteobacteria,3X3SD@547|Enterobacter",2|Bacteria,S,Type VI secretion system protein DotU,-,-,-,ko:K11892,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,DotU,False
group_39889,group_39889,640513.Entas_4274,3.49e-204,575.0,"28Q0P@1|root,2ZCJF@2|Bacteria,1RA1H@1224|Proteobacteria,1S2XC@1236|Gammaproteobacteria,3X11G@547|Enterobacter",2|Bacteria,S,Protein involved in biological_process,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1,False
group_36194,group_36194,640513.Entas_0746,0.0,1507.0,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria,3X3NA@547|Enterobacter",2|Bacteria,NU,PFAM Fimbrial biogenesis outer membrane usher protein,fimD_3,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0006950,GO:0006974,GO:0008150,GO:0009279,GO:0009297,GO:0009987,GO:0015267,GO:0015288,GO:0015473,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0022803,GO:0022829,GO:0022857,GO:0030030,GO:0030031,GO:0030312,GO:0030313,GO:0031975,GO:0033554,GO:0043711,GO:0044085,GO:0044462,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071840,GO:0071944",-,ko:K07347,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02000,ko02035,ko02044",1.B.11.3,-,-,"PapC_C,PapC_N,Usher",False
group_31181,group_31181,1399774.JDWH01000009_gene1766,5.91e-51,161.0,"2CAQ2@1|root,32S09@2|Bacteria,1N0XS@1224|Proteobacteria,1S9G5@1236|Gammaproteobacteria,3X2TQ@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1471),bhsA_1,-,-,-,-,-,-,-,-,-,-,-,DUF1471,False
group_38363,group_38363,1028307.EAE_18990,6.46e-289,803.0,"COG0667@1|root,COG0667@2|Bacteria,1MVEH@1224|Proteobacteria,1RPX5@1236|Gammaproteobacteria,3X18R@547|Enterobacter",2|Bacteria,C,Aldo/keto reductase family,-,-,-,-,-,-,-,-,-,-,-,-,Aldo_ket_red,True
group_38987,group_38987,1399774.JDWH01000001_gene2593,4.22e-121,346.0,"COG1335@1|root,COG1335@2|Bacteria,1REQ3@1224|Proteobacteria,1S45D@1236|Gammaproteobacteria,3X29J@547|Enterobacter",2|Bacteria,Q,isochorismatase,-,-,3.5.1.19,ko:K08281,"ko00760,ko01100,map00760,map01100",-,R01268,RC00100,"ko00000,ko00001,ko01000",-,-,-,Isochorismatase,False
ssnA~~~ubiE,ssnA~~~ubiE,716541.ECL_03997,0.0,890.0,"COG0402@1|root,COG0402@2|Bacteria,1MX34@1224|Proteobacteria,1RNSH@1236|Gammaproteobacteria,3X1JD@547|Enterobacter",2|Bacteria,F,Amidohydrolase family,yahJ,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016787,GO:0016810,GO:0016814,GO:0044424,GO:0044444,GO:0044464",3.5.4.1,ko:K01485,"ko00240,ko00330,ko01100,map00240,map00330,map01100",-,"R00974,R01411,R02922","RC00074,RC00514,RC00809","ko00000,ko00001,ko01000",-,-,-,"Amidohydro_1,Amidohydro_3",False
group_40886,group_40886,716541.ECL_04848,1.7699999999999998e-95,278.0,"COG0824@1|root,COG0824@2|Bacteria,1RH6W@1224|Proteobacteria,1S6BU@1236|Gammaproteobacteria,3X2C2@547|Enterobacter",2|Bacteria,S,Thioesterase-like superfamily,fcbC,-,-,ko:K07107,-,-,-,-,"ko00000,ko01000",-,-,-,"4HBT,4HBT_2",False
pucG,pucG,1399774.JDWH01000008_gene2015,5.26e-302,823.0,"COG0075@1|root,COG0075@2|Bacteria,1MWHJ@1224|Proteobacteria,1RMNR@1236|Gammaproteobacteria,3X0ZE@547|Enterobacter",2|Bacteria,H,Aminotransferase class-V,pucG,"GO:0001505,GO:0003674,GO:0003824,GO:0004760,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006520,GO:0006544,GO:0006545,GO:0006807,GO:0008150,GO:0008152,GO:0008453,GO:0008483,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0017144,GO:0019265,GO:0019752,GO:0042133,GO:0042136,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0065007,GO:0065008,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","2.6.1.112,2.6.1.44,2.6.1.45,2.6.1.51","ko:K00830,ko:K00839","ko00230,ko00250,ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00230,map00250,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200,map04146","M00346,M00532","R00369,R00372,R00585,R00588,R10908","RC00006,RC00008,RC00018,RC03305","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,-,Aminotran_5,False
group_45943,group_45943,1045856.EcWSU1_02112,0.0,1384.0,"COG2274@1|root,COG2274@2|Bacteria,1R2T0@1224|Proteobacteria,1SBE1@1236|Gammaproteobacteria,3X1NU@547|Enterobacter",2|Bacteria,V,"ABC transporter, transmembrane region",-,-,-,ko:K12541,"ko02010,map02010",M00330,-,-,"ko00000,ko00001,ko00002,ko02000,ko02044","3.A.1.109.3,3.A.1.109.4",-,-,"ABC_membrane,ABC_tran,Peptidase_C39",False
group_48803,group_48803,78398.KS43_22340,0.0,1160.0,"COG3519@1|root,COG3519@2|Bacteria,1MUY4@1224|Proteobacteria,1RPK4@1236|Gammaproteobacteria,1MR0U@122277|Pectobacterium",2|Bacteria,S,type VI secretion protein,tssF,-,-,"ko:K11895,ko:K11896","ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"DUF5459,T6SS_TssF",False
group_39432,group_39432,716541.ECL_02187,1.08e-179,500.0,"28IUM@1|root,2Z8TA@2|Bacteria,1R524@1224|Proteobacteria,1RQH0@1236|Gammaproteobacteria,3X088@547|Enterobacter",2|Bacteria,M,UPF0257 lipoprotein,ynfC,-,-,-,-,-,-,-,-,-,-,-,UPF0257,False
group_47341,group_47341,1443113.LC20_02290,1.6e-97,285.0,"COG0454@1|root,COG0456@2|Bacteria,1RCYQ@1224|Proteobacteria,1S3YJ@1236|Gammaproteobacteria",2|Bacteria,K,COG0454 Histone acetyltransferase HPA2 and related acetyltransferases,ats,-,2.3.1.57,ko:K00657,"ko00330,ko01100,ko04216,map00330,map01100,map04216",M00135,R01154,"RC00004,RC00096","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetyltransf_1,False
group_36427,group_36427,1073999.BN137_1472,1.5099999999999998e-150,431.0,"COG3307@1|root,COG3307@2|Bacteria,1R3TT@1224|Proteobacteria,1RS1X@1236|Gammaproteobacteria",2|Bacteria,M,TupA-like ATPgrasp,-,-,-,-,-,-,-,-,-,-,-,-,"ATPgrasp_TupA,Wzy_C",False
focC~~~lpfB~~~fimC,focC~~~lpfB~~~fimC,716541.ECL_02381,5.87e-112,327.0,"COG3121@1|root,COG3121@2|Bacteria,1Q6I1@1224|Proteobacteria,1S1FJ@1236|Gammaproteobacteria,3X48I@547|Enterobacter",2|Bacteria,M,"Pili assembly chaperone PapD, C-terminal domain",lpfB,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
yjdN,yjdN,640513.Entas_0347,5.2e-101,292.0,"COG2764@1|root,COG2764@2|Bacteria,1N0S4@1224|Proteobacteria,1S93U@1236|Gammaproteobacteria,3X2I4@547|Enterobacter",2|Bacteria,S,PFAM Glyoxalase bleomycin resistance protein dioxygenase,phnB,-,-,ko:K04750,-,-,-,-,ko00000,-,-,-,"3-dmu-9_3-mt,Glyoxalase",False
yiaK,yiaK,716541.ECL_00191,5.0600000000000006e-235,647.0,"COG2055@1|root,COG2055@2|Bacteria,1MWQY@1224|Proteobacteria,1RSGK@1236|Gammaproteobacteria",2|Bacteria,C,"Catalyzes the reduction of 2,3-diketo-L-gulonate in the presence of NADH, to form 3-keto-L-gulonate",dlgD,"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0055114","1.1.1.130,1.1.1.350","ko:K00073,ko:K08092,ko:K13574","ko00040,ko00053,ko00230,ko01120,map00040,map00053,map00230,map01120",-,"R02637,R02639,R02935,R02936","RC00169,RC00238","ko00000,ko00001,ko01000",-,-,"iEC55989_1330.EC55989_4032,iECIAI1_1343.ECIAI1_3742,iECO103_1326.ECO103_4659,iECO111_1330.ECO111_4395,iECO26_1355.ECO26_5026,iECSE_1348.ECSE_3851,iECW_1372.ECW_m3849,iEKO11_1354.EKO11_0151,iSF_1195.SF3619,iSFxv_1172.SFxv_3943,iS_1188.S4150,iWFL_1372.ECW_m3849",Ldh_2,False
fadH2~~~catE,fadH2~~~catE,716541.ECL_04260,1.53e-255,717.0,"COG0446@1|root,COG0446@2|Bacteria,1NR3M@1224|Proteobacteria,1RN6P@1236|Gammaproteobacteria,3X2TM@547|Enterobacter",2|Bacteria,P,Pyridine nucleotide-disulphide oxidoreductase,andAa,-,"1.18.1.3,1.7.1.15","ko:K00362,ko:K00529,ko:K12265","ko00071,ko00360,ko00910,ko01120,ko01220,ko05132,map00071,map00360,map00910,map01120,map01220,map05132","M00530,M00545","R00787,R02000,R06782,R06783","RC00098,RC00176","br01602,ko00000,ko00001,ko00002,ko01000",-,-,-,"AIF_C,Pyr_redox_2,Reductase_C",False
prpB,prpB,716541.ECL_03964,1.51e-176,495.0,"COG2513@1|root,COG2513@2|Bacteria,1R3SD@1224|Proteobacteria,1S2C1@1236|Gammaproteobacteria,3X206@547|Enterobacter",2|Bacteria,G,Phosphoenolpyruvate phosphomutase,-,-,-,-,-,-,-,-,-,-,-,-,PEP_mutase,False
