Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
ompC~~~yddG~~~ompD~~~yddL~~~nmpC,ompC~~~yddG~~~ompD~~~yddL~~~nmpC,640513.Entas_2224,1.41e-241,674.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompD,-,-,"ko:K09475,ko:K09476,ko:K11929,ko:K14062,ko:K16076","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1,1.B.1.1.2,1.B.1.1.3,1.B.1.1.4,1.B.1.1.5",-,-,Porin_1,False
yyaH~~~gloA,yyaH~~~gloA,1045856.EcWSU1_00515,1.3e-76,230.0,"COG0346@1|root,COG0346@2|Bacteria,1N0VU@1224|Proteobacteria,1S7C0@1236|Gammaproteobacteria,3X2IC@547|Enterobacter",2|Bacteria,E,bleomycin resistance protein,yyaH,-,4.4.1.5,"ko:K01759,ko:K03827","ko00620,map00620",-,R02530,"RC00004,RC00740","ko00000,ko00001,ko01000",-,-,-,"Glyoxalase,Glyoxalase_4",False
gcd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
rhaM~~~fucO,rhaM~~~fucO,640513.Entas_4369,6.13e-255,706.0,"COG1454@1|root,COG1454@2|Bacteria,1MVPH@1224|Proteobacteria,1RMVU@1236|Gammaproteobacteria,3X01U@547|Enterobacter",2|Bacteria,C,alcohol dehydrogenase,fucO,-,1.1.1.1,"ko:K00001,ko:K04022","ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",-,"R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310","RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273","ko00000,ko00001,ko01000",-,-,-,Fe-ADH,False
group_17825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_35060,group_35060,716541.ECL_01545,3.0499999999999995e-191,530.0,"COG0631@1|root,COG0631@2|Bacteria,1MVE7@1224|Proteobacteria,1RSCU@1236|Gammaproteobacteria,3X1SE@547|Enterobacter",2|Bacteria,T,"Serine/threonine phosphatases, family 2C, catalytic domain",-,-,3.1.3.16,ko:K20074,-,-,-,-,"ko00000,ko01000,ko01009",-,-,-,PP2C_2,False
dppF,dppF,640513.Entas_2855,1.26e-170,478.0,"COG1124@1|root,COG1124@2|Bacteria,1MUGH@1224|Proteobacteria,1RR8V@1236|Gammaproteobacteria,3X3JY@547|Enterobacter",2|Bacteria,EP,"AAA domain, putative AbiEii toxin, Type IV TA system",-,-,-,ko:K02032,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,"ABC_tran,Asp23",False
group_36733,group_36733,1114922.CIFAM_04_04020,0.0,1256.0,"COG1629@1|root,COG4771@2|Bacteria,1MUC1@1224|Proteobacteria,1RNHR@1236|Gammaproteobacteria,3WVM6@544|Citrobacter",2|Bacteria,P,TonB dependent receptor,fepA,-,-,"ko:K16089,ko:K19611","ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","1.B.14.1,1.B.14.1.22,1.B.14.1.3,1.B.14.1.5,1.B.14.10",-,-,"Plug,TonB_dep_Rec",False
group_33306,group_33306,716541.ECL_00710,0.0,1018.0,"COG0477@1|root,COG0477@2|Bacteria,1MXZ3@1224|Proteobacteria,1RMM3@1236|Gammaproteobacteria,3X31F@547|Enterobacter",2|Bacteria,EGP,Transmembrane secretion effector,-,-,-,ko:K08217,-,-,-,-,"br01600,ko00000,ko01504,ko02000","2.A.1.21.1,2.A.1.21.22",-,-,MFS_3,False
group_30151,group_30151,1399774.JDWH01000014_gene3508,1.28e-133,389.0,"COG3087@1|root,COG3087@2|Bacteria,1PWIT@1224|Proteobacteria,1RNC1@1236|Gammaproteobacteria,3X1CV@547|Enterobacter",2|Bacteria,D,"Essential cell division protein that activates septal peptidoglycan synthesis and constriction of the cell. Acts on both sides of the membrane, via interaction with FtsA in the cytoplasm and interaction with the FtsQBL complex in the periplasm. These interactions may induce a conformational switch in both FtsA and FtsQBL, leading to septal peptidoglycan synthesis by FtsI and associated synthases",ftsN,"GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0022402,GO:0022607,GO:0030428,GO:0031224,GO:0031226,GO:0032506,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0051301,GO:0061640,GO:0071840,GO:0071944,GO:0090529,GO:1902410,GO:1903047",-,ko:K03591,-,-,-,-,"ko00000,ko03036",-,-,-,SPOR,False
group_36107,group_36107,716541.ECL_02263,1.71e-311,856.0,"COG1282@1|root,COG1282@2|Bacteria,1MUP4@1224|Proteobacteria,1RMR4@1236|Gammaproteobacteria,3X1RR@547|Enterobacter",2|Bacteria,C,The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane,pntB,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008746,GO:0008750,GO:0009117,GO:0009987,GO:0016020,GO:0016021,GO:0016491,GO:0016651,GO:0016652,GO:0019362,GO:0019637,GO:0031224,GO:0031226,GO:0034641,GO:0036094,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0046483,GO:0046496,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072524,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564",1.6.1.2,ko:K00325,"ko00760,ko01100,map00760,map01100",-,R00112,RC00001,"ko00000,ko00001,ko01000",-,-,"iSBO_1134.SBO_1534,iYL1228.KPN_01527",PNTB,False
dsdC~~~lysR,dsdC~~~lysR,1045856.EcWSU1_00027,1.8799999999999998e-228,628.0,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1RNMN@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,dsdC,"GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141",-,"ko:K03566,ko:K13636","ko02026,map02026",-,-,-,"ko00000,ko00001,ko03000",-,-,-,"HTH_1,LysR_substrate",False
mcnB~~~cvaB~~~lagD,mcnB~~~cvaB~~~lagD,640513.Entas_1488,0.0,1223.0,"COG2274@1|root,COG2274@2|Bacteria,1R2T0@1224|Proteobacteria,1SBE1@1236|Gammaproteobacteria,3X37Y@547|Enterobacter",2|Bacteria,V,"COG2274 ABC-type bacteriocin lantibiotic exporters, contain an N-terminal double-glycine peptidase domain",cvaB,-,-,"ko:K06147,ko:K12541,ko:K13409","ko02010,ko04626,map02010,map04626","M00330,M00339",-,-,"ko00000,ko00001,ko00002,ko02000,ko02044","3.A.1.106,3.A.1.109,3.A.1.109.3,3.A.1.109.4,3.A.1.110,3.A.1.21",-,-,"ABC_membrane,ABC_tran,Peptidase_C39",False
group_33297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40569,group_40569,399742.Ent638_1103,7.92e-184,513.0,"COG1173@1|root,COG1173@2|Bacteria,1MW3R@1224|Proteobacteria,1RMMR@1236|Gammaproteobacteria,3X3HT@547|Enterobacter",2|Bacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,yddQ,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582,ko:K15586","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439,M00440",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N",False
group_6275,group_6275,399742.Ent638_2907,5.38e-23,101.0,"2DSX4@1|root,33HSK@2|Bacteria,1NKD8@1224|Proteobacteria,1SGNH@1236|Gammaproteobacteria",2|Bacteria,-,-,ydcA,-,-,ko:K03646,-,-,-,-,"ko00000,ko02000",2.C.1.2,-,-,-,False
yobV~~~deoR,yobV~~~deoR,1399774.JDWH01000001_gene2630,3.6e-114,337.0,"COG2378@1|root,COG2378@2|Bacteria,1MXS8@1224|Proteobacteria,1RYN3@1236|Gammaproteobacteria,3X4AP@547|Enterobacter",2|Bacteria,K,WYL domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_11,WYL",False
group_36410,group_36410,716541.ECL_04845,1.37e-273,764.0,"COG0318@1|root,COG0318@2|Bacteria,1MXPB@1224|Proteobacteria,1RRD5@1236|Gammaproteobacteria,3X1I3@547|Enterobacter",2|Bacteria,IQ,AMP-binding enzyme,srfAB,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,FabA",False
group_31901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
lacI~~~malI,lacI~~~malI,1005994.GTGU_01698,3.0100000000000004e-213,592.0,"COG1609@1|root,COG1609@2|Bacteria,1MXUS@1224|Proteobacteria,1RQFT@1236|Gammaproteobacteria",2|Bacteria,K,Transcriptional regulator,-,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_1,Peripla_BP_3",False
group_39104,group_39104,1045856.EcWSU1_03646,1.61e-85,251.0,"COG1917@1|root,COG1917@2|Bacteria,1RHSW@1224|Proteobacteria,1S6GC@1236|Gammaproteobacteria,3X2CK@547|Enterobacter",2|Bacteria,S,"PFAM Cupin 2, conserved barrel",kdgF,-,-,-,-,-,-,-,-,-,-,-,Cupin_2,False
group_40712,group_40712,640513.Entas_1126,0.0,1470.0,"COG1080@1|root,COG1762@1|root,COG1080@2|Bacteria,COG1762@2|Bacteria,1MUT8@1224|Proteobacteria,1RN6R@1236|Gammaproteobacteria,3X15C@547|Enterobacter",2|Bacteria,G,General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr),fryA,-,"2.7.1.194,2.7.1.195,2.7.1.202,2.7.3.9","ko:K02768,ko:K02769,ko:K02770,ko:K02806,ko:K02821,ko:K08483,ko:K11183,ko:K11189,ko:K11198,ko:K11199,ko:K11200,ko:K11201","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00273,M00283,M00305,M00306,M00550","R03232,R07671,R11169","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.2.1.3,4.A.7.1,8.A.7",-,-,"PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C,PTS-HPr,PTS_EIIA_2",False
melB~~~xynT~~~yicJ,melB~~~xynT~~~yicJ,1399774.JDWH01000010_gene405,0.0,902.0,"COG2211@1|root,COG2211@2|Bacteria,1MVUM@1224|Proteobacteria,1RP5J@1236|Gammaproteobacteria,3X344@547|Enterobacter",2|Bacteria,G,sugar (Glycoside-Pentoside-Hexuronide) transporter,yicJ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K03292,ko:K16248",-,-,-,-,"ko00000,ko02000",2.A.2,-,-,MFS_2,False
group_40002,group_40002,640513.Entas_1133,2.09e-71,221.0,"2C8GF@1|root,32RM4@2|Bacteria,1N53A@1224|Proteobacteria,1SAEE@1236|Gammaproteobacteria,3X2KF@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37194,group_37194,1045856.EcWSU1_04455,8.090000000000001e-206,568.0,"COG4977@1|root,COG4977@2|Bacteria,1Q7DC@1224|Proteobacteria,1RQ1U@1236|Gammaproteobacteria,3X0W3@547|Enterobacter",2|Bacteria,K,Activates expression of the rhaBAD and rhaT operons,rhaS,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141",-,"ko:K02855,ko:K17736",-,-,-,-,"ko00000,ko03000",-,-,-,"AraC_binding,DJ-1_PfpI,HTH_18",False
xapX,xapX,716541.ECL_00715,3.64e-52,164.0,"COG4317@1|root,COG4317@2|Bacteria,1N7ZU@1224|Proteobacteria,1S9H7@1236|Gammaproteobacteria,3X44G@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1427),-,-,-,-,-,-,-,-,-,-,-,-,DUF1427,False
ecpD~~~stcB,ecpD~~~stcB,716541.ECL_00941,4.02e-99,296.0,"COG3121@1|root,COG3121@2|Bacteria,1R3Z4@1224|Proteobacteria,1S1DZ@1236|Gammaproteobacteria,3X3XW@547|Enterobacter",2|Bacteria,M,"Pili assembly chaperone PapD, C-terminal domain",ecpD,"GO:0007155,GO:0008150,GO:0009987,GO:0016043,GO:0022610,GO:0030030,GO:0043711,GO:0071840",-,"ko:K07346,ko:K15540",-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
group_44063,group_44063,469595.CSAG_03690,5.37e-48,154.0,"COG0236@1|root,COG0236@2|Bacteria,1N6RU@1224|Proteobacteria,1SCW1@1236|Gammaproteobacteria,3WYPD@544|Citrobacter",2|Bacteria,IQ,Phosphopantetheine attachment site,acpP-1,-,-,ko:K02078,-,-,-,-,"ko00000,ko00001",-,-,-,PP-binding,False
group_33958,group_33958,716541.ECL_00647,5.06e-260,714.0,"COG3964@1|root,COG3964@2|Bacteria,1MVC7@1224|Proteobacteria,1RQQF@1236|Gammaproteobacteria,3WZXY@547|Enterobacter",2|Bacteria,S,Amidohydrolase family,dho,"GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689",3.5.2.3,ko:K01465,"ko00240,ko01100,map00240,map01100",M00051,R01993,RC00632,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Amidohydro_1,Amidohydro_3",False
group_26750,group_26750,399742.Ent638_1559,6.610000000000001e-37,127.0,"2CHEZ@1|root,32UJP@2|Bacteria,1N2IV@1224|Proteobacteria,1S8D1@1236|Gammaproteobacteria,3X2RF@547|Enterobacter",2|Bacteria,O,Thin aggregative fimbriae synthesis protein,csgC,-,-,ko:K04336,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko02044",-,-,-,Tafi-CsgC,False
group_40220,group_40220,716541.ECL_02354,6.55e-304,833.0,"28IYX@1|root,2Z8WH@2|Bacteria,1MWXY@1224|Proteobacteria,1RZYK@1236|Gammaproteobacteria,3X2YS@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF1996),-,-,-,-,-,-,-,-,-,-,-,-,DUF1996,False
group_40457,group_40457,1045856.EcWSU1_03812,0.0,1115.0,"COG4289@1|root,COG4289@2|Bacteria,1MWVR@1224|Proteobacteria,1RNTP@1236|Gammaproteobacteria,3X1UU@547|Enterobacter",2|Bacteria,S,Uncharacterized protein conserved in bacteria (DUF2264),YPO0843,-,-,-,-,-,-,-,-,-,-,-,DUF2264,False
hopD~~~pulO,hopD~~~pulO,1399774.JDWH01000027_gene3610,2.7e-92,272.0,"COG1989@1|root,COG1989@2|Bacteria,1MUZF@1224|Proteobacteria,1RN90@1236|Gammaproteobacteria,3X2QD@547|Enterobacter",2|Bacteria,NOU,Belongs to the peptidase A24 family,outO,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.4.23.43,"ko:K02464,ko:K02506,ko:K02654","ko03070,map03070",M00331,-,-,"ko00000,ko00001,ko00002,ko01000,ko01002,ko02035,ko02044","3.A.15,3.A.15.2",-,-,"DiS_P_DiS,Peptidase_A24",False
yldA~~~mgtR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ykgJ~~~yeiW,ykgJ~~~yeiW,1045856.EcWSU1_03080,6.04e-62,191.0,"COG0727@1|root,32S46@2|Bacteria,1MZCU@1224|Proteobacteria,1SCG7@1236|Gammaproteobacteria,3X2T9@547|Enterobacter",2|Bacteria,S,Putative zinc- or iron-chelating domain,yeiW,-,-,ko:K06940,-,-,-,-,ko00000,-,-,-,CxxCxxCC,False
group_36722,group_36722,549.BW31_02911,3.76e-85,258.0,"COG3121@1|root,COG3121@2|Bacteria,1Q6I1@1224|Proteobacteria,1S1FJ@1236|Gammaproteobacteria,3W0P6@53335|Pantoea",2|Bacteria,NU,assembly protein,-,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
group_39027,group_39027,716541.ECL_04326,3.63e-74,229.0,"2CH4R@1|root,31P48@2|Bacteria,1RI50@1224|Proteobacteria,1S6PT@1236|Gammaproteobacteria,3X2M8@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40755,group_40755,716541.ECL_00063,2.18e-215,599.0,"COG3539@1|root,COG3539@2|Bacteria,1R7MW@1224|Proteobacteria,1S0R7@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,yehA,"GO:0007155,GO:0008150,GO:0009987,GO:0022610,GO:0031589,GO:0042710,GO:0043708,GO:0043709,GO:0044010,GO:0044764,GO:0051704,GO:0090605,GO:0090609",-,-,-,-,-,-,-,-,-,-,Fimbrial,False
group_45563,group_45563,469595.CSAG_01317,0.0,1131.0,"COG2015@1|root,COG2015@2|Bacteria,1MU82@1224|Proteobacteria,1RMHR@1236|Gammaproteobacteria,3WX9M@544|Citrobacter",2|Bacteria,Q,Alkyl sulfatase dimerisation,-,-,-,-,-,-,-,-,-,-,-,-,"Alkyl_sulf_C,Alkyl_sulf_dimr,Lactamase_B",False
yjdF,yjdF,399742.Ent638_3386,1.1100000000000002e-124,358.0,"COG3647@1|root,COG3647@2|Bacteria,1N7NB@1224|Proteobacteria,1RS4F@1236|Gammaproteobacteria,3X120@547|Enterobacter",2|Bacteria,S,Predicted membrane protein (DUF2238),yjdF,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K08984,-,-,-,-,ko00000,-,-,-,DUF2238,False
group_39404,group_39404,1045856.EcWSU1_03473,1.16e-239,658.0,"COG0549@1|root,COG0549@2|Bacteria,1MWXC@1224|Proteobacteria,1RP78@1236|Gammaproteobacteria,3X37C@547|Enterobacter",2|Bacteria,E,Belongs to the carbamate kinase family,yahI,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008804,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016054,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0019546,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606",2.7.2.2,ko:K00926,"ko00220,ko00230,ko00910,ko01100,ko01120,ko01200,map00220,map00230,map00910,map01100,map01120,map01200",-,"R00150,R01395","RC00002,RC00043,RC02803,RC02804","ko00000,ko00001,ko01000",-,-,"iECSF_1327.ECSF_0300,iEcHS_1320.EcHS_A0383",AA_kinase,False
tsx~~~ompK,tsx~~~ompK,502347.ESCAB7627_2509,1.58e-207,574.0,"COG3248@1|root,COG3248@2|Bacteria,1MZ2A@1224|Proteobacteria,1RMH2@1236|Gammaproteobacteria,3XMNH@561|Escherichia",2|Bacteria,M,Nucleoside-specific channel-forming protein Tsx,tsx,-,-,ko:K05517,-,-,-,-,"ko00000,ko02000",1.B.10,-,-,Channel_Tsx,False
group_33929,group_33929,716541.ECL_03257,2.12e-124,361.0,"COG0725@1|root,COG0725@2|Bacteria,1PA2T@1224|Proteobacteria,1RQ5K@1236|Gammaproteobacteria,3X38R@547|Enterobacter",2|Bacteria,P,Bacterial extracellular solute-binding protein,-,-,5.3.3.7,"ko:K02020,ko:K22003","ko00660,ko02010,map00660,map02010",M00189,R02244,RC00668,"ko00000,ko00001,ko00002,ko01000,ko02000",3.A.1.8,-,-,SBP_bac_11,False
group_29586,group_29586,1045856.EcWSU1_04018,0.0,1001.0,"COG0260@1|root,COG0260@2|Bacteria,1MUF9@1224|Proteobacteria,1RNM1@1236|Gammaproteobacteria,3X1A8@547|Enterobacter",2|Bacteria,E,Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides,pepA,"GO:0001073,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004177,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006259,GO:0006276,GO:0006310,GO:0006351,GO:0006355,GO:0006508,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0009056,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016787,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019904,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042150,GO:0043170,GO:0043171,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043244,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0097718,GO:0140096,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1903506,GO:2000112,GO:2001141","3.4.11.1,3.4.11.23","ko:K01255,ko:K07751","ko00480,ko01100,map00480,map01100",-,"R00899,R04951","RC00096,RC00141","ko00000,ko00001,ko01000,ko01002",-,-,-,"Peptidase_M17,Peptidase_M17_N",False
yohP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37575,group_37575,640513.Entas_1357,2.7e-100,298.0,"2BVJG@1|root,32QXE@2|Bacteria,1RKCY@1224|Proteobacteria,1S6EW@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_30192,group_30192,911008.GLAD_00494,3.56e-52,164.0,"COG4453@1|root,COG4453@2|Bacteria,1N7K8@1224|Proteobacteria,1SBVI@1236|Gammaproteobacteria",2|Bacteria,S,Protein of unknown function (DUF1778),-,-,-,-,-,-,-,-,-,-,-,-,DUF1778,False
group_34903,group_34903,716541.ECL_02180,1.86e-304,834.0,"COG1904@1|root,COG1904@2|Bacteria,1MVRI@1224|Proteobacteria,1RMRR@1236|Gammaproteobacteria,3X0TU@547|Enterobacter",2|Bacteria,G,Glucuronate isomerase,uxaC,-,5.3.1.12,ko:K01812,"ko00040,ko01100,map00040,map01100","M00061,M00631","R01482,R01983",RC00376,"ko00000,ko00001,ko00002,ko01000",-,-,-,UxaC,False
group_15678,group_15678,693444.D782_3429,3.65e-278,765.0,"COG1486@1|root,COG1486@2|Bacteria,1NI6G@1224|Proteobacteria,1RPG8@1236|Gammaproteobacteria",2|Bacteria,G,Catalyzes the fromation of N-acetyl-D-glucosamine and N-acetyl-D-glucosamine-6-phosphate from diacetylchitobiose-6-phosphate,celF,-,"3.2.1.122,3.2.1.86","ko:K01222,ko:K01232","ko00010,ko00500,map00010,map00500",-,"R00837,R00838,R00839,R05133,R05134,R06113","RC00049,RC00171,RC00714","ko00000,ko00001,ko01000",-,"GH4,GT4",-,"Glyco_hydro_4,Glyco_hydro_4C",False
fosA~~~fosA2,fosA~~~fosA2,1045856.EcWSU1_00510,2.53e-127,363.0,"COG0346@1|root,COG0346@2|Bacteria,1RH6K@1224|Proteobacteria,1S68V@1236|Gammaproteobacteria,3X2E9@547|Enterobacter",2|Bacteria,E,Glyoxalase-like domain,fosB,"GO:0003674,GO:0003824,GO:0004364,GO:0008150,GO:0016740,GO:0016765,GO:0042221,GO:0046677,GO:0050896",2.5.1.18,"ko:K11210,ko:K21252,ko:K21253,ko:K21264,ko:K21265",-,-,-,-,"ko00000,ko01000,ko01504",-,-,-,Glyoxalase,False
group_21029,group_21029,640513.Entas_0998,3.26e-175,491.0,"2EZD5@1|root,33SIE@2|Bacteria,1NR5C@1224|Proteobacteria,1SJY1@1236|Gammaproteobacteria,3X2XY@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45970,group_45970,716541.ECL_01892,0.0,1075.0,"COG1140@1|root,COG1140@2|Bacteria,1MW9Q@1224|Proteobacteria,1RNMJ@1236|Gammaproteobacteria,3X3A0@547|Enterobacter",2|Bacteria,C,Nitrate reductase beta subunit,narH,"GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008940,GO:0009055,GO:0009061,GO:0009325,GO:0009987,GO:0015980,GO:0016020,GO:0016491,GO:0016661,GO:0019645,GO:0022900,GO:0022904,GO:0032991,GO:0033554,GO:0044237,GO:0044464,GO:0045333,GO:0048037,GO:0050896,GO:0051536,GO:0051540,GO:0051716,GO:0055114,GO:0071944,GO:1902494",1.7.5.1,ko:K00371,"ko00910,ko01120,ko02020,map00910,map01120,map02020","M00529,M00530,M00804","R00798,R01106,R09497",RC02812,"ko00000,ko00001,ko00002,ko01000",5.A.3.1,-,"iAF987.Gmet_1021,iEcolC_1368.EcolC_2189","Fer4_11,Nitr_red_bet_C",False
group_44729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
