Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
fhuE~~~fhuA,fhuE~~~fhuA,1045856.EcWSU1_03820,0.0,1350.0,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,3X1IM@547|Enterobacter",2|Bacteria,P,TonB-dependent receptor,fecA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec",False
icmF~~~impL~~~vasK~~~imcF,icmF~~~impL~~~vasK~~~imcF,716541.ECL_01813,0.0,2115.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1RPQ2@1236|Gammaproteobacteria,3X1VY@547|Enterobacter",2|Bacteria,S,Intracellular multiplication and human macrophage-killing,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,IcmF_C,ImcF-related_N",False
lysR~~~pgrR,lysR~~~pgrR,1399774.JDWH01000002_gene3303,2.1800000000000002e-212,587.0,"COG0583@1|root,COG0583@2|Bacteria,1MV06@1224|Proteobacteria,1RQIH@1236|Gammaproteobacteria,3X0WI@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,ko:K18900,-,M00698,-,-,"ko00000,ko00002,ko01504,ko03000",-,-,-,"HTH_1,LysR_substrate",False
lysR~~~leuO,lysR~~~leuO,640513.Entas_0040,1.5099999999999998e-188,526.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1RMFD@1236|Gammaproteobacteria,3X3IE@547|Enterobacter",2|Bacteria,K,LysR substrate binding domain,syrM1_1,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_47693,group_47693,716541.ECL_02231,2.0499999999999998e-280,769.0,"COG0160@1|root,COG0160@2|Bacteria,1MWY6@1224|Proteobacteria,1RMP0@1236|Gammaproteobacteria,3X1ST@547|Enterobacter",2|Bacteria,H,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family,gabT,"GO:0001505,GO:0003674,GO:0003824,GO:0003867,GO:0003992,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006576,GO:0006591,GO:0006595,GO:0006598,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009084,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009448,GO:0009450,GO:0009987,GO:0016053,GO:0016054,GO:0016740,GO:0016769,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042133,GO:0042135,GO:0042402,GO:0042450,GO:0043167,GO:0043168,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0048037,GO:0050662,GO:0065007,GO:0065008,GO:0070279,GO:0071704,GO:0072329,GO:0097159,GO:0097164,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901607","2.6.1.19,2.6.1.22","ko:K00823,ko:K07250","ko00250,ko00280,ko00410,ko00640,ko00650,ko01100,ko01120,map00250,map00280,map00410,map00640,map00650,map01100,map01120",M00027,"R00908,R01648,R04188","RC00006,RC00062,RC00160","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,"iSFxv_1172.SFxv_1480,iS_1188.S1389",Aminotran_3,False
group_39652,group_39652,1045856.EcWSU1_03304,4.15e-103,298.0,"2A74D@1|root,30W03@2|Bacteria,1RBK6@1224|Proteobacteria,1S505@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_39149,group_39149,1045856.EcWSU1_00539,3.2e-61,189.0,"2E15N@1|root,32WKJ@2|Bacteria,1N0E6@1224|Proteobacteria,1SB9J@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_39831,group_39831,716541.ECL_04251,4.18e-282,771.0,"COG5421@1|root,COG5421@2|Bacteria,1QUUP@1224|Proteobacteria,1T21N@1236|Gammaproteobacteria",2|Bacteria,L,"to Shigella flexneri,and Shigella flexneri 2A IS10 orf S0034 or Cp0027 SWALL Q9AFX7 (EMBL AF348706) (407 aa) fasta scores E()",-,-,-,-,-,-,-,-,-,-,-,-,DDE_Tnp_1,True
rsxC~~~rnfC,rsxC~~~rnfC,1045856.EcWSU1_01926,0.0,1084.0,"COG4656@1|root,COG4656@2|Bacteria,1QTUI@1224|Proteobacteria,1RMIM@1236|Gammaproteobacteria,3X1GV@547|Enterobacter",2|Bacteria,C,Part of a membrane complex involved in electron transport,rnfC,"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114",-,ko:K03615,-,-,-,-,ko00000,-,-,-,"Complex1_51K,Fer4_10,Fer4_7,Fer4_8,RnfC_N,SLBB",False
group_40523,group_40523,716541.ECL_02534,0.0,1459.0,"COG4773@1|root,COG4773@2|Bacteria,1MW5E@1224|Proteobacteria,1RMBD@1236|Gammaproteobacteria,3X1D0@547|Enterobacter",2|Bacteria,M,TonB-dependent Receptor Plug Domain,fhuE,"GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944",-,ko:K16088,-,-,-,-,"ko00000,ko02000","1.B.14.1.10,1.B.14.1.3,1.B.14.1.8",-,iSDY_1059.SDY_2048,"Plug,STN,TonB_dep_Rec",False
group_37167,group_37167,1045856.EcWSU1_03777,3.27e-125,358.0,"COG2771@1|root,COG2771@2|Bacteria,1RD4W@1224|Proteobacteria,1S5M6@1236|Gammaproteobacteria,3X3TR@547|Enterobacter",2|Bacteria,K,"Bacterial regulatory proteins, luxR family",-,-,-,-,-,-,-,-,-,-,-,-,GerE,False
glxA~~~marA~~~araC~~~ftrA,glxA~~~marA~~~araC~~~ftrA,1045856.EcWSU1_02704,1.73e-224,621.0,"COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,1S32F@1236|Gammaproteobacteria,3X3KR@547|Enterobacter",2|Bacteria,K,DJ-1/PfpI family,cdhR,-,-,-,-,-,-,-,-,-,-,-,"DJ-1_PfpI,HTH_18",False
group_41174,group_41174,1045856.EcWSU1_02463,8.349999999999998e-229,629.0,"28K0Z@1|root,2Z9QU@2|Bacteria,1R636@1224|Proteobacteria,1RUMF@1236|Gammaproteobacteria,3X3HY@547|Enterobacter",2|Bacteria,M,Outer membrane protein G (OmpG),ompG,"GO:0003674,GO:0005215,GO:0005363,GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0008643,GO:0009279,GO:0015144,GO:0015154,GO:0015157,GO:0015267,GO:0015288,GO:0015478,GO:0015481,GO:0015766,GO:0015768,GO:0015772,GO:0016020,GO:0016021,GO:0019867,GO:0022803,GO:0022829,GO:0022857,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031975,GO:0034219,GO:0044425,GO:0044462,GO:0044464,GO:0045203,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K14053,-,-,-,-,"ko00000,ko02000",1.B.21.1.1,-,iECNA114_1301.ECNA114_1509,Porin_OmpG,False
ypaA,ypaA,1045856.EcWSU1_01734,3.2500000000000003e-72,219.0,"COG3759@1|root,COG3759@2|Bacteria,1MZ4F@1224|Proteobacteria,1S90R@1236|Gammaproteobacteria,3X3V2@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1304),MA20_23345,-,-,ko:K08987,-,-,-,-,ko00000,-,-,-,DUF1304,False
group_45073,group_45073,716541.ECL_01019,8.090000000000001e-129,370.0,"COG2771@1|root,COG2771@2|Bacteria,1P12U@1224|Proteobacteria,1SS6I@1236|Gammaproteobacteria",2|Bacteria,K,luxR family,-,-,-,ko:K21907,-,-,-,-,"ko00000,ko03000",-,-,-,"DUF2087,GerE,HD",False
gutM,gutM,1399774.JDWH01000005_gene170,1.09e-74,224.0,"COG4578@1|root,COG4578@2|Bacteria,1RIKE@1224|Proteobacteria,1S7CD@1236|Gammaproteobacteria,3X2NJ@547|Enterobacter",2|Bacteria,K,Glucitol operon activator,gutM,"GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K02466,-,-,-,-,ko00000,-,-,-,GutM,False
group_40936,group_40936,1399774.JDWH01000010_gene406,1.42e-65,200.0,"2E50Y@1|root,32ZUC@2|Bacteria,1N5RZ@1224|Proteobacteria,1SBJA@1236|Gammaproteobacteria,3X2VS@547|Enterobacter",2|Bacteria,S,"Toxin SymE, type I toxin-antitoxin system",-,-,-,ko:K19048,-,-,-,-,"ko00000,ko02048",-,-,-,SymE_toxin,False
group_38824,group_38824,1045856.EcWSU1_03289,5.33e-275,757.0,"COG1455@1|root,COG1455@2|Bacteria,1MXAG@1224|Proteobacteria,1RQGX@1236|Gammaproteobacteria,3X1WY@547|Enterobacter",2|Bacteria,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",celB,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,"EAL,PTS_EIIC",False
tctC,tctC,716541.ECL_03607,3.81e-227,626.0,"COG3181@1|root,COG3181@2|Bacteria,1MXEX@1224|Proteobacteria,1RPKH@1236|Gammaproteobacteria,3X3AU@547|Enterobacter",2|Bacteria,S,Tripartite tricarboxylate transporter family receptor,tctC,-,-,ko:K07795,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctC,False
group_34788,group_34788,1399774.JDWH01000009_gene1965,0.0,915.0,"COG0168@1|root,COG0168@2|Bacteria,1MUIJ@1224|Proteobacteria,1RQNY@1236|Gammaproteobacteria,3X49D@547|Enterobacter",2|Bacteria,P,Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA,trkH,"GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005267,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0030001,GO:0030955,GO:0031224,GO:0031226,GO:0031420,GO:0034220,GO:0043167,GO:0043169,GO:0044425,GO:0044459,GO:0044464,GO:0046872,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662",-,ko:K03498,-,-,-,-,"ko00000,ko02000","2.A.38.1,2.A.38.4",-,iECDH1ME8569_1439.ECDH1ME8569_1308,TrkH,False
group_40274,group_40274,640513.Entas_2147,6.049999999999999e-225,621.0,"COG1995@1|root,COG1995@2|Bacteria,1MX5W@1224|Proteobacteria,1RNZV@1236|Gammaproteobacteria,3X2ZG@547|Enterobacter",2|Bacteria,C,Pyridoxal phosphate biosynthetic protein PdxA,pdxA,-,"1.1.1.262,1.1.1.408,1.1.1.409","ko:K00097,ko:K22024","ko00750,ko01100,map00750,map01100",M00124,"R05681,R05837,R07406","RC00089,RC00675,RC01475","ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF1357_C,DUF1537,PdxA",False
ydeJ~~~pncC~~~cinA~~~mutS,ydeJ~~~pncC~~~cinA~~~mutS,1045856.EcWSU1_02127,5.01e-95,281.0,"COG1546@1|root,COG1546@2|Bacteria,1RBXS@1224|Proteobacteria,1S3AH@1236|Gammaproteobacteria,3X2R0@547|Enterobacter",2|Bacteria,S,Competence-damaged protein,cinA,-,3.5.1.42,"ko:K03742,ko:K03743","ko00760,map00760",-,R02322,RC00100,"ko00000,ko00001,ko01000",-,-,-,"CinA,MoCF_biosynth",False
group_33900,group_33900,1045856.EcWSU1_03318,8.93e-200,556.0,"COG1737@1|root,COG1737@2|Bacteria,1MW2B@1224|Proteobacteria,1RNDZ@1236|Gammaproteobacteria,3X3IY@547|Enterobacter",2|Bacteria,K,"Helix-turn-helix domain, rpiR family",Z012_10240,-,-,-,-,-,-,-,-,-,-,-,"HTH_6,SIS",False
ygiQ,ygiQ,1045856.EcWSU1_03800,0.0,1452.0,"COG1032@1|root,COG1032@2|Bacteria,1MUG3@1224|Proteobacteria,1RN9V@1236|Gammaproteobacteria,3X0T8@547|Enterobacter",2|Bacteria,C,UPF0313 protein,ygiQ,-,-,-,-,-,-,-,-,-,-,-,"DUF3362,Radical_SAM,Radical_SAM_N",False
ompA~~~yiaD,ompA~~~yiaD,1080067.BAZH01000011_gene721,0.0,949.0,"COG2885@1|root,COG2885@2|Bacteria,1P1AB@1224|Proteobacteria,1RMCQ@1236|Gammaproteobacteria,3WV6P@544|Citrobacter",2|Bacteria,M,OmpA family,-,-,-,-,-,-,-,-,-,-,-,-,OmpA,False
group_40762,group_40762,1045856.EcWSU1_00075,1.45e-219,607.0,"COG1683@1|root,COG3272@1|root,COG1683@2|Bacteria,COG3272@2|Bacteria,1MXYZ@1224|Proteobacteria,1RNMF@1236|Gammaproteobacteria,3X0H8@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1722),ybgA,-,-,-,-,-,-,-,-,-,-,-,"DUF1722,DUF523",False
group_42898,group_42898,716541.ECL_01357,9.13e-108,320.0,"COG1344@1|root,COG1344@2|Bacteria,1MV1N@1224|Proteobacteria,1RN0Y@1236|Gammaproteobacteria,3X1YU@547|Enterobacter",2|Bacteria,N,Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella,fliC,"GO:0005575,GO:0005576,GO:0005623,GO:0009288,GO:0042995,GO:0043226,GO:0043228,GO:0044464",-,ko:K02406,"ko02020,ko02040,ko04621,ko04626,ko05132,ko05134,map02020,map02040,map04621,map04626,map05132,map05134",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"Flagellin_C,Flagellin_N,FliC_SP",False
mdcH,mdcH,716541.ECL_04720,9.47e-184,518.0,"COG0331@1|root,COG0331@2|Bacteria,1NFFP@1224|Proteobacteria,1RNT3@1236|Gammaproteobacteria,3X1TE@547|Enterobacter",2|Bacteria,I,Acyl transferase domain,mdcH,-,2.3.1.39,"ko:K00645,ko:K13935","ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212",M00082,"R01626,R11671","RC00004,RC00039,RC02727","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,Acyl_transf_1,False
group_38346,group_38346,716541.ECL_03782,5.51e-162,457.0,"COG3415@1|root,COG3415@2|Bacteria,1QV3C@1224|Proteobacteria,1T26Q@1236|Gammaproteobacteria,3X321@547|Enterobacter",2|Bacteria,L,Transposase,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_ISAZ013,DUF3105,HTH_23,rve",False
tssM~~~impL~~~icmF,tssM~~~impL~~~icmF,716541.ECL_01536,0.0,2376.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1RPQ2@1236|Gammaproteobacteria,3X213@547|Enterobacter",2|Bacteria,S,Type VI secretion system,icmF,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,IcmF_C,ImcF-related_N",False
group_39642,group_39642,716541.ECL_00621,3.400000000000001e-277,758.0,"COG0673@1|root,COG0673@2|Bacteria,1MUP0@1224|Proteobacteria,1RMIK@1236|Gammaproteobacteria",2|Bacteria,S,oxidoreductase,-,-,-,-,-,-,-,-,-,-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C",False
group_39302,group_39302,716541.ECL_02493,0.0,976.0,"COG4943@1|root,COG4943@2|Bacteria,1RCKK@1224|Proteobacteria,1S2MN@1236|Gammaproteobacteria,3X3UN@547|Enterobacter",2|Bacteria,T,CSS motif domain associated with EAL,-,-,-,-,-,-,-,-,-,-,-,-,"CSS-motif,EAL",False
batB,batB,1399774.JDWH01000045_gene1712,3.17e-262,721.0,"COG4597@1|root,COG4597@2|Bacteria,1MV0S@1224|Proteobacteria,1RN6V@1236|Gammaproteobacteria,3X32C@547|Enterobacter",2|Bacteria,P,amino acid ABC transporter,aapQ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K09970,"ko02010,map02010",M00232,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.3.18,3.A.1.3.7,3.A.1.3.8",-,-,BPD_transp_1,False
group_42176,group_42176,716541.ECL_01834,1.07e-82,247.0,"2CJS9@1|root,32H02@2|Bacteria,1RGVQ@1224|Proteobacteria,1S82P@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_27390,group_27390,1045856.EcWSU1_01242,2.0600000000000002e-169,484.0,"COG0363@1|root,COG0363@2|Bacteria,1MVEA@1224|Proteobacteria,1RQ2V@1236|Gammaproteobacteria,3X0Z8@547|Enterobacter",2|Bacteria,G,Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion,nagB,"GO:0003674,GO:0003824,GO:0004342,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006040,GO:0006044,GO:0006046,GO:0006047,GO:0006048,GO:0006054,GO:0006082,GO:0006139,GO:0006725,GO:0006793,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009225,GO:0009226,GO:0009987,GO:0016054,GO:0016787,GO:0016853,GO:0016860,GO:0016861,GO:0016999,GO:0017001,GO:0017144,GO:0018130,GO:0019239,GO:0019262,GO:0019438,GO:0019752,GO:0034641,GO:0034654,GO:0042737,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044271,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046348,GO:0046349,GO:0046395,GO:0046483,GO:0055086,GO:0071704,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901137,GO:1901360,GO:1901362,GO:1901575,GO:1901576","3.1.1.31,3.5.99.6","ko:K01057,ko:K02564","ko00030,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00520,map01100,map01110,map01120,map01130,map01200","M00004,M00006,M00008","R00765,R02035","RC00163,RC00537","ko00000,ko00001,ko00002,ko01000",-,-,iZ_1308.Z0825,Glucosamine_iso,False
group_40171,group_40171,1399774.JDWH01000002_gene3058,4.04e-109,315.0,"COG3521@1|root,COG3521@2|Bacteria,1N80I@1224|Proteobacteria,1S39C@1236|Gammaproteobacteria,3X2CI@547|Enterobacter",2|Bacteria,S,"Type VI secretion lipoprotein, VasD, EvfM, TssJ, VC_A0113",vasD,-,-,ko:K11906,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,T6SS-SciN,False
eda,eda,1399774.JDWH01000010_gene455,1.06e-134,382.0,"COG0800@1|root,COG0800@2|Bacteria,1RD0T@1224|Proteobacteria,1RQMK@1236|Gammaproteobacteria,3X38N@547|Enterobacter",2|Bacteria,G,KDPG and KHG aldolase,dgoA,"GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0008674,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016830,GO:0016832,GO:0019520,GO:0019583,GO:0019584,GO:0019752,GO:0032787,GO:0034192,GO:0034194,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046395,GO:0071704,GO:0072329,GO:1901575","4.1.2.14,4.1.2.21,4.1.3.42","ko:K01625,ko:K01631","ko00030,ko00052,ko00630,ko01100,ko01120,ko01200,map00030,map00052,map00630,map01100,map01120,map01200","M00008,M00061,M00308,M00552,M00631","R00470,R01064,R05605","RC00307,RC00308,RC00435","ko00000,ko00001,ko00002,ko01000",-,-,"iECIAI1_1343.ECIAI1_3871,iECO103_1326.ECO103_4465,iECO111_1330.ECO111_4520,iECO26_1355.ECO26_4889,iECW_1372.ECW_m3992,iEKO11_1354.EKO11_0010,iEcE24377_1341.EcE24377A_4202,iUMNK88_1353.UMNK88_4503,iWFL_1372.ECW_m3992,iYL1228.KPN_04096",Aldolase,False
group_48158,group_48158,399742.Ent638_3893,7.25e-113,327.0,"COG2834@1|root,COG2834@2|Bacteria,1R5HR@1224|Proteobacteria,1RSIT@1236|Gammaproteobacteria,3X1HK@547|Enterobacter",2|Bacteria,M,Participates in the translocation of lipoproteins from the inner membrane to the outer membrane. Only forms a complex with a lipoprotein if the residue after the N-terminal Cys is not an aspartate (The Asp acts as a targeting signal to indicate that the lipoprotein should stay in the inner membrane),lola3,-,-,ko:K03634,-,-,-,-,ko00000,-,-,-,LolA,False
group_40555,group_40555,1045856.EcWSU1_03811,2.28e-273,751.0,"COG2223@1|root,COG2223@2|Bacteria,1MYS9@1224|Proteobacteria,1RMRW@1236|Gammaproteobacteria,3X00B@547|Enterobacter",2|Bacteria,P,LacY proton/sugar symporter,lacY,-,-,ko:K02532,-,-,-,-,"ko00000,ko02000",2.A.1.5,-,-,LacY_symp,False
tauB~~~fbpC,tauB~~~fbpC,716541.ECL_01124,3.47e-167,469.0,"COG4525@1|root,COG4525@2|Bacteria,1QTUA@1224|Proteobacteria,1RPAF@1236|Gammaproteobacteria,3X1Y3@547|Enterobacter",2|Bacteria,P,Part of the ABC transporter complex TauABC involved in taurine import. Responsible for energy coupling to the transport system,tauB,"GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0006950,GO:0007154,GO:0008144,GO:0008150,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010438,GO:0017076,GO:0030554,GO:0031667,GO:0031668,GO:0031669,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0035639,GO:0036094,GO:0042594,GO:0043167,GO:0043168,GO:0050896,GO:0051716,GO:0071496,GO:0097159,GO:0097367,GO:1901265,GO:1901363",3.6.3.36,"ko:K02049,ko:K10831","ko00920,ko02010,map00920,map02010","M00188,M00435",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.16,3.A.1.17,3.A.1.17.1,3.A.1.17.4",-,"iE2348C_1286.E2348C_0306,iEcHS_1320.EcHS_A0430",ABC_tran,False
ybbA,ybbA,716541.ECL_01262,8.32e-157,440.0,"COG4181@1|root,COG4181@2|Bacteria,1MXG9@1224|Proteobacteria,1RMG1@1236|Gammaproteobacteria,3WZZ7@547|Enterobacter",2|Bacteria,P,ABC transporter,ybbA,"GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0008144,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363",-,ko:K02003,-,M00258,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran,False
group_45865,group_45865,1045856.EcWSU1_02114,2.16e-193,539.0,"290KP@1|root,2ZN95@2|Bacteria,1RARE@1224|Proteobacteria,1S3AF@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yesR~~~rhiN,yesR~~~rhiN,716541.ECL_01423,9.04e-278,759.0,"COG4225@1|root,COG4225@2|Bacteria,1MU2J@1224|Proteobacteria,1RR65@1236|Gammaproteobacteria,3X0JW@547|Enterobacter",2|Bacteria,S,"glycosyl hydrolase, family 88",yesR,-,3.2.1.172,ko:K15532,-,-,-,-,"ko00000,ko01000",-,GH105,-,Glyco_hydro_88,False
group_42072,group_42072,1399774.JDWH01000002_gene3339,7.55e-57,178.0,"COG5569@1|root,COG5569@2|Bacteria,1PUA4@1224|Proteobacteria,1SDUZ@1236|Gammaproteobacteria,3X48K@547|Enterobacter",2|Bacteria,S,Copper binding periplasmic protein CusF,cusF,-,-,ko:K07810,"ko02020,map02020",-,-,-,"ko00000,ko00001",2.A.6.1.4,-,-,CusF_Ec,False
yagF~~~ilvD,yagF~~~ilvD,1045856.EcWSU1_00476,0.0,1309.0,"COG0129@1|root,COG0129@2|Bacteria,1R4QF@1224|Proteobacteria,1RPTZ@1236|Gammaproteobacteria,3X34D@547|Enterobacter",2|Bacteria,EG,Belongs to the IlvD Edd family,yagF,"GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019520,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046395,GO:0050401,GO:0071704,GO:0072329,GO:1901575",4.2.1.82,ko:K22396,"ko00040,map00040",-,R02429,RC00543,"ko00000,ko00001,ko01000",-,-,-,ILVD_EDD,False
leuA,leuA,1399774.JDWH01000005_gene150,0.0,1068.0,"COG0119@1|root,COG0119@2|Bacteria,1MUNQ@1224|Proteobacteria,1RMWE@1236|Gammaproteobacteria,3X0ES@547|Enterobacter",2|Bacteria,H,Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate),leuA,-,2.3.3.13,ko:K01649,"ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230",M00432,R01213,"RC00004,RC00470,RC02754","br01601,ko00000,ko00001,ko00002,ko01000",-,-,iYL1228.KPN_03016,"HMGL-like,LeuA_dimer",False
aaeR~~~dmlR~~~lysR,aaeR~~~dmlR~~~lysR,1399774.JDWH01000010_gene460,6.16e-187,526.0,"COG0583@1|root,COG0583@2|Bacteria,1MUGP@1224|Proteobacteria,1RQ2X@1236|Gammaproteobacteria,3X2F8@547|Enterobacter",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ompC~~~yddG~~~ompD~~~yddL~~~nmpC,ompC~~~yddG~~~ompD~~~yddL~~~nmpC,640513.Entas_2224,1.41e-241,674.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompD,-,-,"ko:K09475,ko:K09476,ko:K11929,ko:K14062,ko:K16076","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1,1.B.1.1.2,1.B.1.1.3,1.B.1.1.4,1.B.1.1.5",-,-,Porin_1,False
