Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_40108,group_40108,1399774.JDWH01000004_gene3729,1.86e-133,383.0,"COG0596@1|root,COG0596@2|Bacteria,1MX5U@1224|Proteobacteria,1S1PT@1236|Gammaproteobacteria,3X2H5@547|Enterobacter",2|Bacteria,S,Serine hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,Abhydrolase_6,False
group_45474,group_45474,1267600.JFGT01000002_gene838,1.4900000000000001e-133,385.0,"COG1028@1|root,COG1028@2|Bacteria,1MWB6@1224|Proteobacteria,1RMZB@1236|Gammaproteobacteria,3VZB7@53335|Pantoea",2|Bacteria,IQ,"Involved in the nonphosphorylative, ketogenic oxidation of glucose and oxidizes gluconate to 5-ketogluconate",gno_3,-,"1.1.1.127,1.1.1.69","ko:K00046,ko:K00065","ko00040,map00040",-,R01542,RC00089,"ko00000,ko00001,ko01000",-,-,-,adh_short_C2,False
group_40644,group_40644,1045856.EcWSU1_00519,1.75e-197,552.0,"COG2207@1|root,COG2207@2|Bacteria,1RG67@1224|Proteobacteria,1RRY5@1236|Gammaproteobacteria,3X1QR@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, arabinose operon control protein",-,-,-,-,-,-,-,-,-,-,-,-,HTH_18,False
group_40647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_17923,group_17923,1045856.EcWSU1_01472,3.92e-246,678.0,"COG0492@1|root,COG0492@2|Bacteria,1MV15@1224|Proteobacteria,1RMEX@1236|Gammaproteobacteria,3X0Y5@547|Enterobacter",2|Bacteria,C,Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family,trxB,"GO:0000166,GO:0001666,GO:0003674,GO:0003824,GO:0004791,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0008150,GO:0008152,GO:0009628,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0019725,GO:0036094,GO:0036293,GO:0040007,GO:0042221,GO:0042592,GO:0043167,GO:0043168,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0048037,GO:0050660,GO:0050661,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070402,GO:0070482,GO:0070887,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901265,GO:1901363,GO:1990748",1.8.1.9,"ko:K00384,ko:K03671","ko00450,ko04621,ko05418,map00450,map04621,map05418",-,"R02016,R03596,R09372","RC00013,RC02518,RC02873","ko00000,ko00001,ko01000,ko03110",-,-,"iNJ661.Rv3913,iPC815.YPO1374",Pyr_redox_2,False
tssH~~~clpV1,tssH~~~clpV1,66269.NL54_10505,0.0,1647.0,"COG0542@1|root,COG0542@2|Bacteria,1MVBH@1224|Proteobacteria,1RMZH@1236|Gammaproteobacteria,3VXI6@53335|Pantoea",2|Bacteria,O,"type VI secretion ATPase, ClpV1 family",clpV,-,-,"ko:K03696,ko:K11907","ko01100,ko02025,ko03070,map01100,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044,ko03110",3.A.23.1,-,-,"AAA,AAA_2,ClpB_D2-small,Clp_N",False
pAS~~~ydaM,pAS~~~ydaM,1045856.EcWSU1_02449,1.6e-257,710.0,"COG2199@1|root,COG3706@2|Bacteria,1NAG0@1224|Proteobacteria,1RPKX@1236|Gammaproteobacteria,3X222@547|Enterobacter",2|Bacteria,T,Diguanylate cyclase,ydaM,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0016740,GO:0016772,GO:0016779,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042802,GO:0043900,GO:0043902,GO:0044093,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051090,GO:0051091,GO:0051171,GO:0051252,GO:0052621,GO:0060255,GO:0065007,GO:0065009,GO:0080090,GO:1900190,GO:1900192,GO:1900231,GO:1900233,GO:1903506,GO:2000112,GO:2001141",2.7.7.65,"ko:K19707,ko:K21088","ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000,ko03021",-,-,-,"GGDEF,PAS,PAS_4,PAS_8,PAS_9",False
group_31913,group_31913,1045856.EcWSU1_04017,5.6400000000000014e-235,650.0,"COG0795@1|root,COG0795@2|Bacteria,1MUF2@1224|Proteobacteria,1RMN5@1236|Gammaproteobacteria,3X03T@547|Enterobacter",2|Bacteria,S,PFAM Permease YjgP YjgQ,lptF,"GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015221,GO:0015399,GO:0015405,GO:0015437,GO:0015920,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0032991,GO:0033036,GO:0034040,GO:0042623,GO:0042626,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1901264,GO:1901505,GO:1902494,GO:1902495,GO:1904949,GO:1990351",-,"ko:K07091,ko:K11720","ko02010,map02010",M00320,-,-,"ko00000,ko00001,ko00002,ko02000",1.B.42.1,-,"iECED1_1282.ECED1_5114,iUMNK88_1353.UMNK88_5207",YjgP_YjgQ,False
rhuM,rhuM,754331.AEME01000001_gene1856,2.45e-212,590.0,"COG3943@1|root,COG3943@2|Bacteria,1MWKW@1224|Proteobacteria,1RPNB@1236|Gammaproteobacteria,3XM2R@561|Escherichia",2|Bacteria,S,Virulence protein RhuM family,-,-,-,-,-,-,-,-,-,-,-,-,Virulence_RhuM,False
group_40381,group_40381,1045856.EcWSU1_03729,1.53e-283,777.0,"COG2271@1|root,COG2271@2|Bacteria,1MVYA@1224|Proteobacteria,1RN8D@1236|Gammaproteobacteria,3X364@547|Enterobacter",2|Bacteria,G,Major Facilitator Superfamily,sauU,-,-,-,-,-,-,-,-,-,-,-,MFS_1,False
yxxF~~~rhaT~~~eamA,yxxF~~~rhaT~~~eamA,1399774.JDWH01000002_gene3113,1.74e-186,523.0,"COG0697@1|root,COG0697@2|Bacteria,1MXMS@1224|Proteobacteria,1S15E@1236|Gammaproteobacteria,3X0XT@547|Enterobacter",2|Bacteria,EG,EamA-like transporter family,yxxF,-,-,-,-,-,-,-,-,-,-,-,EamA,False
group_34709,group_34709,1045856.EcWSU1_01406,2.79e-65,201.0,"COG0640@1|root,COG0640@2|Bacteria,1MZT1@1224|Proteobacteria,1SAI5@1236|Gammaproteobacteria,3X2J2@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, Arsenical Resistance Operon Repressor",arsR,-,-,"ko:K03892,ko:K21903",-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_5,LMWPc",False
group_38447,group_38447,218493.SBG_0955A,1.2e-30,113.0,"2E777@1|root,331R2@2|Bacteria,1NBRF@1224|Proteobacteria,1SDBJ@1236|Gammaproteobacteria",2|Bacteria,S,"Inhibits RpoS proteolysis by regulating RssB activity, thereby increasing the stability of the sigma stress factor RpoS during magnesium starvation",iraM,"GO:0000988,GO:0000989,GO:0003674,GO:0006355,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009268,GO:0009605,GO:0009628,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009987,GO:0009991,GO:0010350,GO:0010447,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042176,GO:0042177,GO:0042594,GO:0043856,GO:0045893,GO:0045935,GO:0048518,GO:0048519,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051254,GO:0051716,GO:0060255,GO:0065007,GO:0071214,GO:0071467,GO:0071468,GO:0071496,GO:0080090,GO:0104004,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141",-,ko:K21638,-,-,-,-,ko00000,-,-,-,PmrD,False
blp2~~~bapA,blp2~~~bapA,1045856.EcWSU1_03455,0.0,4347.0,"COG1404@1|root,COG2373@1|root,COG4932@1|root,COG1404@2|Bacteria,COG2373@2|Bacteria,COG4932@2|Bacteria,1QUEG@1224|Proteobacteria,1T2KS@1236|Gammaproteobacteria",2|Bacteria,M,COG3209 Rhs family protein,bhp,-,-,"ko:K13735,ko:K20276,ko:K21449","ko02024,ko05100,map02024,map05100",-,-,-,"ko00000,ko00001,ko02000",1.B.40.2,-,-,"B_lectin,Big_3_2,Calx-beta,HemolysinCabind",False
group_35031,group_35031,716541.ECL_04347,1.63e-78,236.0,"COG1652@1|root,COG1652@2|Bacteria,1RD8K@1224|Proteobacteria,1S4CB@1236|Gammaproteobacteria",2|Bacteria,S,peptidoglycan-binding protein,ygaU,"GO:0003674,GO:0005488,GO:0008150,GO:0010035,GO:0010038,GO:0030955,GO:0031420,GO:0035864,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896",-,-,-,-,-,-,-,-,-,-,"BON,LysM",False
csgE,csgE,640513.Entas_1574,2.3e-83,246.0,"2C2E6@1|root,2ZPXX@2|Bacteria,1N6U8@1224|Proteobacteria,1S46H@1236|Gammaproteobacteria,3X2N3@547|Enterobacter",2|Bacteria,S,Curli assembly protein CsgE,csgE,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0008104,GO:0008150,GO:0009279,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0019867,GO:0022610,GO:0030288,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0042597,GO:0042710,GO:0042802,GO:0042886,GO:0044010,GO:0044462,GO:0044464,GO:0044764,GO:0045184,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0071944",-,ko:K04337,-,-,-,-,"ko00000,ko02044",-,-,-,CsgE,False
cynR~~~lysR~~~allS,cynR~~~lysR~~~allS,716541.ECL_03253,6.359999999999999e-187,523.0,"COG0583@1|root,COG0583@2|Bacteria,1MY68@1224|Proteobacteria,1RSEX@1236|Gammaproteobacteria,3X3CV@547|Enterobacter",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_45410,group_45410,199310.c1607,9.620000000000001e-21,84.7,"2CBKZ@1|root,32RTK@2|Bacteria,1N1WZ@1224|Proteobacteria,1SB5M@1236|Gammaproteobacteria,3XQ4P@561|Escherichia",2|Bacteria,S,"Probably a connector protein for RcsB C regulation of biofilm formation, providing additional signal input into the two- component signaling pathway. Partially antagonizes the activities of YmgA and AriR, proteins that, via the Rcs phosphorelay, promote the synthesis of colanic acid, an exopolysaccharide and matrix component",ycgZ,"GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141",-,ko:K21974,-,-,-,-,ko00000,-,-,-,YmgB,False
group_31952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_31181,group_31181,1399774.JDWH01000009_gene1766,5.91e-51,161.0,"2CAQ2@1|root,32S09@2|Bacteria,1N0XS@1224|Proteobacteria,1S9G5@1236|Gammaproteobacteria,3X2TQ@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1471),bhsA_1,-,-,-,-,-,-,-,-,-,-,-,DUF1471,False
ssnA~~~ubiE,ssnA~~~ubiE,716541.ECL_03997,0.0,890.0,"COG0402@1|root,COG0402@2|Bacteria,1MX34@1224|Proteobacteria,1RNSH@1236|Gammaproteobacteria,3X1JD@547|Enterobacter",2|Bacteria,F,Amidohydrolase family,yahJ,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016787,GO:0016810,GO:0016814,GO:0044424,GO:0044444,GO:0044464",3.5.4.1,ko:K01485,"ko00240,ko00330,ko01100,map00240,map00330,map01100",-,"R00974,R01411,R02922","RC00074,RC00514,RC00809","ko00000,ko00001,ko01000",-,-,-,"Amidohydro_1,Amidohydro_3",False
group_31761,group_31761,640513.Entas_2610,7.87e-116,333.0,"COG0693@1|root,COG0693@2|Bacteria,1P4JD@1224|Proteobacteria,1RZ4J@1236|Gammaproteobacteria,3X1AB@547|Enterobacter",2|Bacteria,S,ThiJ PfpI,thiJ,-,"2.7.11.1,3.5.1.124","ko:K03152,ko:K05520,ko:K12132",-,-,-,-,"ko00000,ko01000,ko01001,ko01002",-,-,-,DJ-1_PfpI,False
group_45943,group_45943,1045856.EcWSU1_02112,0.0,1384.0,"COG2274@1|root,COG2274@2|Bacteria,1R2T0@1224|Proteobacteria,1SBE1@1236|Gammaproteobacteria,3X1NU@547|Enterobacter",2|Bacteria,V,"ABC transporter, transmembrane region",-,-,-,ko:K12541,"ko02010,map02010",M00330,-,-,"ko00000,ko00001,ko00002,ko02000,ko02044","3.A.1.109.3,3.A.1.109.4",-,-,"ABC_membrane,ABC_tran,Peptidase_C39",False
group_39432,group_39432,716541.ECL_02187,1.08e-179,500.0,"28IUM@1|root,2Z8TA@2|Bacteria,1R524@1224|Proteobacteria,1RQH0@1236|Gammaproteobacteria,3X088@547|Enterobacter",2|Bacteria,M,UPF0257 lipoprotein,ynfC,-,-,-,-,-,-,-,-,-,-,-,UPF0257,False
group_36427,group_36427,1073999.BN137_1472,1.5099999999999998e-150,431.0,"COG3307@1|root,COG3307@2|Bacteria,1R3TT@1224|Proteobacteria,1RS1X@1236|Gammaproteobacteria",2|Bacteria,M,TupA-like ATPgrasp,-,-,-,-,-,-,-,-,-,-,-,-,"ATPgrasp_TupA,Wzy_C",False
phoA,phoA,1045856.EcWSU1_00901,0.0,892.0,"COG1785@1|root,COG1785@2|Bacteria,1MXI2@1224|Proteobacteria,1RNG8@1236|Gammaproteobacteria,3X10U@547|Enterobacter",2|Bacteria,P,Belongs to the alkaline phosphatase family,phoA,"GO:0000287,GO:0003674,GO:0003824,GO:0004035,GO:0004721,GO:0005488,GO:0005575,GO:0005623,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009987,GO:0016311,GO:0016491,GO:0016695,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0030288,GO:0030313,GO:0030613,GO:0031975,GO:0033748,GO:0036211,GO:0042578,GO:0042597,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0046872,GO:0046914,GO:0055114,GO:0071704,GO:0140096,GO:1901564","3.1.3.1,3.1.3.39","ko:K01077,ko:K04342","ko00521,ko00730,ko00790,ko01100,ko01130,ko02020,map00521,map00730,map00790,map01100,map01130,map02020",M00126,"R02135,R02228,R04620","RC00017,RC00078","ko00000,ko00001,ko00002,ko00537,ko01000,ko04147",-,-,"iECO111_1330.ECO111_0413,iECO26_1355.ECO26_0416",Alk_phosphatase,False
uhpC~~~ydfJ,uhpC~~~ydfJ,716541.ECL_02181,4.03e-310,847.0,"COG0477@1|root,COG0477@2|Bacteria,1MU46@1224|Proteobacteria,1RNC9@1236|Gammaproteobacteria,3X35G@547|Enterobacter",2|Bacteria,EGP,Major facilitator superfamily,ydfJ,"GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0044464,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662",-,"ko:K03288,ko:K03761,ko:K03762,ko:K08172,ko:K08173",-,-,-,-,"ko00000,ko02000","2.A.1.6,2.A.1.6.1,2.A.1.6.2,2.A.1.6.4,2.A.1.6.6,2.A.1.6.7",-,-,"MFS_1,Sugar_tr",False
fadH2~~~catE,fadH2~~~catE,716541.ECL_04260,1.53e-255,717.0,"COG0446@1|root,COG0446@2|Bacteria,1NR3M@1224|Proteobacteria,1RN6P@1236|Gammaproteobacteria,3X2TM@547|Enterobacter",2|Bacteria,P,Pyridine nucleotide-disulphide oxidoreductase,andAa,-,"1.18.1.3,1.7.1.15","ko:K00362,ko:K00529,ko:K12265","ko00071,ko00360,ko00910,ko01120,ko01220,ko05132,map00071,map00360,map00910,map01120,map01220,map05132","M00530,M00545","R00787,R02000,R06782,R06783","RC00098,RC00176","br01602,ko00000,ko00001,ko00002,ko01000",-,-,-,"AIF_C,Pyr_redox_2,Reductase_C",False
group_38044,group_38044,1286170.RORB6_23510,1.48e-226,638.0,"COG1070@1|root,COG1070@2|Bacteria,1PT3G@1224|Proteobacteria,1RRVW@1236|Gammaproteobacteria",2|Bacteria,F,Belongs to the FGGY kinase family,fucK,"GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006004,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008737,GO:0009056,GO:0009987,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019317,GO:0019318,GO:0019320,GO:0019321,GO:0019323,GO:0019566,GO:0019568,GO:0019571,GO:0042354,GO:0042355,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044282,GO:0046365,GO:0046372,GO:0046835,GO:0071704,GO:1901575","2.7.1.17,2.7.1.189,2.7.1.5,2.7.1.51,2.7.1.53","ko:K00848,ko:K00854,ko:K00879,ko:K00880,ko:K11216","ko00040,ko00051,ko00053,ko01100,ko01120,ko02024,map00040,map00051,map00053,map01100,map01120,map02024",M00014,"R01639,R01901,R01902,R03014,R03241,R07127,R11183","RC00002,RC00017,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,"iB21_1397.B21_02615,iECB_1328.ECB_02654,iECD_1391.ECD_02654,iECSF_1327.ECSF_2594","FGGY_C,FGGY_N",False
gGDEF~~~yneF,gGDEF~~~yneF,1399774.JDWH01000003_gene953,6e-305,836.0,"COG2199@1|root,COG3706@2|Bacteria,1MZQ8@1224|Proteobacteria,1RS4B@1236|Gammaproteobacteria,3X0AC@547|Enterobacter",2|Bacteria,T,diguanylate cyclase,yneF,-,2.7.7.65,ko:K21020,"ko02025,map02025",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"GGDEF,MASE1",False
group_47693,group_47693,716541.ECL_02231,2.0499999999999998e-280,769.0,"COG0160@1|root,COG0160@2|Bacteria,1MWY6@1224|Proteobacteria,1RMP0@1236|Gammaproteobacteria,3X1ST@547|Enterobacter",2|Bacteria,H,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family,gabT,"GO:0001505,GO:0003674,GO:0003824,GO:0003867,GO:0003992,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006576,GO:0006591,GO:0006595,GO:0006598,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009084,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009448,GO:0009450,GO:0009987,GO:0016053,GO:0016054,GO:0016740,GO:0016769,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042133,GO:0042135,GO:0042402,GO:0042450,GO:0043167,GO:0043168,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0048037,GO:0050662,GO:0065007,GO:0065008,GO:0070279,GO:0071704,GO:0072329,GO:0097159,GO:0097164,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901607","2.6.1.19,2.6.1.22","ko:K00823,ko:K07250","ko00250,ko00280,ko00410,ko00640,ko00650,ko01100,ko01120,map00250,map00280,map00410,map00640,map00650,map01100,map01120",M00027,"R00908,R01648,R04188","RC00006,RC00062,RC00160","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,"iSFxv_1172.SFxv_1480,iS_1188.S1389",Aminotran_3,False
group_39652,group_39652,1045856.EcWSU1_03304,4.15e-103,298.0,"2A74D@1|root,30W03@2|Bacteria,1RBK6@1224|Proteobacteria,1S505@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37256,group_37256,911008.GLAD_00043,8.44e-34,116.0,"2BFDU@1|root,32979@2|Bacteria,1RJTW@1224|Proteobacteria,1S75I@1236|Gammaproteobacteria",2|Bacteria,S,Domain of unknown function (DUF1869),yoaG,-,-,-,-,-,-,-,-,-,-,-,DUF1869,False
group_39149,group_39149,1045856.EcWSU1_00539,3.2e-61,189.0,"2E15N@1|root,32WKJ@2|Bacteria,1N0E6@1224|Proteobacteria,1SB9J@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40516,group_40516,716541.ECL_02155,7.51e-10,64.3,"COG3157@1|root,COG3157@2|Bacteria,1N1FT@1224|Proteobacteria,1RQRH@1236|Gammaproteobacteria,3WZZH@547|Enterobacter",2|Bacteria,S,Type VI secretion system effector,-,-,-,ko:K11903,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",-,-,-,"DUF2235,T6SS_HCP",False
rsxC~~~rnfC,rsxC~~~rnfC,1045856.EcWSU1_01926,0.0,1084.0,"COG4656@1|root,COG4656@2|Bacteria,1QTUI@1224|Proteobacteria,1RMIM@1236|Gammaproteobacteria,3X1GV@547|Enterobacter",2|Bacteria,C,Part of a membrane complex involved in electron transport,rnfC,"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114",-,ko:K03615,-,-,-,-,ko00000,-,-,-,"Complex1_51K,Fer4_10,Fer4_7,Fer4_8,RnfC_N,SLBB",False
group_40523,group_40523,716541.ECL_02534,0.0,1459.0,"COG4773@1|root,COG4773@2|Bacteria,1MW5E@1224|Proteobacteria,1RMBD@1236|Gammaproteobacteria,3X1D0@547|Enterobacter",2|Bacteria,M,TonB-dependent Receptor Plug Domain,fhuE,"GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944",-,ko:K16088,-,-,-,-,"ko00000,ko02000","1.B.14.1.10,1.B.14.1.3,1.B.14.1.8",-,iSDY_1059.SDY_2048,"Plug,STN,TonB_dep_Rec",False
group_35862,group_35862,1045856.EcWSU1_03325,2.66e-226,626.0,"COG0673@1|root,COG0673@2|Bacteria,1R4HS@1224|Proteobacteria,1S0E9@1236|Gammaproteobacteria",2|Bacteria,S,Protein involved in oxidoreductase activity,-,-,-,-,-,-,-,-,-,-,-,-,GFO_IDH_MocA,False
group_41174,group_41174,1045856.EcWSU1_02463,8.349999999999998e-229,629.0,"28K0Z@1|root,2Z9QU@2|Bacteria,1R636@1224|Proteobacteria,1RUMF@1236|Gammaproteobacteria,3X3HY@547|Enterobacter",2|Bacteria,M,Outer membrane protein G (OmpG),ompG,"GO:0003674,GO:0005215,GO:0005363,GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0008643,GO:0009279,GO:0015144,GO:0015154,GO:0015157,GO:0015267,GO:0015288,GO:0015478,GO:0015481,GO:0015766,GO:0015768,GO:0015772,GO:0016020,GO:0016021,GO:0019867,GO:0022803,GO:0022829,GO:0022857,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031975,GO:0034219,GO:0044425,GO:0044462,GO:0044464,GO:0045203,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K14053,-,-,-,-,"ko00000,ko02000",1.B.21.1.1,-,iECNA114_1301.ECNA114_1509,Porin_OmpG,False
group_40936,group_40936,1399774.JDWH01000010_gene406,1.42e-65,200.0,"2E50Y@1|root,32ZUC@2|Bacteria,1N5RZ@1224|Proteobacteria,1SBJA@1236|Gammaproteobacteria,3X2VS@547|Enterobacter",2|Bacteria,S,"Toxin SymE, type I toxin-antitoxin system",-,-,-,ko:K19048,-,-,-,-,"ko00000,ko02048",-,-,-,SymE_toxin,False
group_38824,group_38824,1045856.EcWSU1_03289,5.33e-275,757.0,"COG1455@1|root,COG1455@2|Bacteria,1MXAG@1224|Proteobacteria,1RQGX@1236|Gammaproteobacteria,3X1WY@547|Enterobacter",2|Bacteria,G,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",celB,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,"EAL,PTS_EIIC",False
tctC,tctC,716541.ECL_03607,3.81e-227,626.0,"COG3181@1|root,COG3181@2|Bacteria,1MXEX@1224|Proteobacteria,1RPKH@1236|Gammaproteobacteria,3X3AU@547|Enterobacter",2|Bacteria,S,Tripartite tricarboxylate transporter family receptor,tctC,-,-,ko:K07795,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctC,False
group_47904,group_47904,1399774.JDWH01000026_gene4098,0.0,1591.0,"COG0474@1|root,COG0474@2|Bacteria,1MUU5@1224|Proteobacteria,1RMYC@1236|Gammaproteobacteria,3X3G4@547|Enterobacter",2|Bacteria,P,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",ctpF,-,3.6.3.8,ko:K01537,-,-,-,-,"ko00000,ko01000",3.A.3.2,-,-,"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3",False
group_35067,group_35067,640513.Entas_0340,1.32e-232,642.0,"COG3626@1|root,COG3626@2|Bacteria,1MUBA@1224|Proteobacteria,1RRT5@1236|Gammaproteobacteria,3X215@547|Enterobacter",2|Bacteria,P,Phosphonate metabolism,phnI,"GO:0003674,GO:0003824,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061693,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234",2.7.8.37,ko:K06164,"ko00440,map00440",-,R10185,"RC00005,RC00063","ko00000,ko00001,ko01000",-,-,-,PhnI,False
